Problem,Step,PID,rnd,unique
j.rnd,1,1,0.333333333333333,2
j.rnd,1,2,0.833333333333333,5
j.rnd,1,3,0.833333333333333,5
j.rnd,1,4,0.833333333333333,5
j.rnd,1,5,0.666666666666667,4
j.rnd,1,6,1,6
j.rnd,1,7,0.666666666666667,4
j.rnd,1,8,0.666666666666667,4
j.rnd,1,9,0.666666666666667,4
j.rnd,1,10,1,6
j.rnd,1,11,0.666666666666667,4
j.rnd,1,12,0.833333333333333,5
j.rnd,1,13,0.666666666666667,4
j.rnd,1,14,0.833333333333333,5
j.rnd,1,15,0.5,3
j.rnd,1,16,0.666666666666667,4
j.rnd,1,17,0.833333333333333,5
j.rnd,1,18,0.666666666666667,4
j.rnd,1,19,0.833333333333333,5
j.rnd,1,20,0.5,3
j.rnd,1,21,0.666666666666667,4
j.rnd,1,22,0.666666666666667,4
j.rnd,1,23,0.5,3
j.rnd,1,24,0.5,3
j.rnd,1,25,1,6
j.rnd,1,26,0.833333333333333,5
j.rnd,1,27,0.5,3
j.rnd,1,28,0.666666666666667,4
j.rnd,1,29,0.333333333333333,2
j.rnd,1,30,0.666666666666667,4
j.rnd,1,31,0.833333333333333,5
j.rnd,1,32,1,6
j.rnd,1,33,0.833333333333333,5
j.rnd,1,34,0.5,3
j.rnd,1,35,0.666666666666667,4
j.rnd,1,36,0.5,3
j.rnd,1,37,0.5,3
j.rnd,1,38,0.5,3
j.rnd,1,39,0.333333333333333,2
j.rnd,1,40,0.833333333333333,5
j.rnd,1,41,0.5,3
j.rnd,1,42,0.5,3
j.rnd,1,43,0.666666666666667,4
j.rnd,1,44,0.5,3
j.rnd,1,45,0.5,3
j.rnd,1,46,0.666666666666667,4
j.rnd,1,47,0.5,3
j.rnd,1,48,0.666666666666667,4
j.rnd,1,49,0.666666666666667,4
j.rnd,1,50,0.666666666666667,4
j.rnd,1,51,0.666666666666667,4
j.rnd,1,52,0.833333333333333,5
j.rnd,1,53,0.666666666666667,4
j.rnd,1,54,0.833333333333333,5
j.rnd,1,55,0.833333333333333,5
j.rnd,1,56,0.666666666666667,4
j.rnd,1,57,1,6
j.rnd,1,58,0.833333333333333,5
j.rnd,1,59,0.833333333333333,5
j.rnd,1,60,0.833333333333333,5
