Problem,Step,Rank,Track,V1
j.rndn,1,p,OPT,5220
j.rndn,2,p,OPT,5202
j.rndn,3,p,OPT,5184
j.rndn,4,p,OPT,5238
j.rndn,5,p,OPT,5238
j.rndn,6,p,OPT,5238
j.rndn,7,p,OPT,5292
j.rndn,8,p,OPT,5346
j.rndn,9,p,OPT,5310
j.rndn,10,p,OPT,5346
j.rndn,11,p,OPT,5310
j.rndn,12,p,OPT,5328
j.rndn,13,p,OPT,5346
j.rndn,14,p,OPT,5382
j.rndn,15,p,OPT,5328
j.rndn,16,p,OPT,5364
j.rndn,17,p,OPT,5346
j.rndn,18,p,OPT,5310
j.rndn,19,p,OPT,5364
j.rndn,20,p,OPT,5364
j.rndn,21,p,OPT,5310
j.rndn,22,p,OPT,5256
j.rndn,23,p,OPT,5346
j.rndn,24,p,OPT,5364
j.rndn,25,p,OPT,5310
j.rndn,26,p,OPT,5346
j.rndn,27,p,OPT,5346
j.rndn,28,p,OPT,5310
j.rndn,29,p,OPT,5346
j.rndn,30,p,OPT,5346
j.rndn,31,p,OPT,5400
j.rndn,32,p,OPT,5400
j.rndn,33,p,OPT,5364
j.rndn,34,p,OPT,5364
j.rndn,35,p,OPT,5364
j.rndn,36,p,OPT,5328
j.rndn,37,p,OPT,5274
j.rndn,38,p,OPT,5328
j.rndn,39,p,OPT,5274
j.rndn,40,p,OPT,5328
j.rndn,41,p,OPT,5364
j.rndn,42,p,OPT,5256
j.rndn,43,p,OPT,5238
j.rndn,44,p,OPT,5202
j.rndn,45,p,OPT,5256
j.rndn,46,p,OPT,5220
j.rndn,47,p,OPT,5256
j.rndn,48,p,OPT,5274
j.rndn,49,p,OPT,5310
j.rndn,50,p,OPT,5310
j.rndn,51,p,OPT,5346
j.rndn,52,p,OPT,5274
j.rndn,53,p,OPT,5290
j.rndn,54,p,OPT,5324
j.rndn,55,p,OPT,5306
j.rndn,56,p,OPT,5396
j.rndn,57,p,OPT,5324
j.rndn,58,p,OPT,5306
j.rndn,59,p,OPT,5286
j.rndn,60,p,OPT,5142
j.rndn,61,p,OPT,5160
j.rndn,62,p,OPT,5226
j.rndn,63,p,OPT,5240
j.rndn,64,p,OPT,5236
j.rndn,65,p,OPT,5248
j.rndn,66,p,OPT,5232
j.rndn,67,p,OPT,5166
j.rndn,68,p,OPT,5214
j.rndn,69,p,OPT,5240
j.rndn,70,p,OPT,5234
j.rndn,71,p,OPT,5184
j.rndn,72,p,OPT,5102
j.rndn,73,p,OPT,5108
j.rndn,74,p,OPT,5058
j.rndn,75,p,OPT,4994
j.rndn,76,p,OPT,5030
j.rndn,77,p,OPT,4984
j.rndn,78,p,OPT,4976
j.rndn,79,p,OPT,4802
j.rndn,80,p,OPT,4788
j.rndn,81,p,OPT,4732
j.rndn,82,p,OPT,4622
j.rndn,83,p,OPT,4430
j.rndn,84,p,OPT,4298
j.rndn,85,p,OPT,4064
j.rndn,86,p,OPT,3832
j.rndn,87,p,OPT,3730
j.rndn,88,p,OPT,3652
j.rndn,89,p,OPT,3446
j.rndn,90,p,OPT,3132
j.rndn,91,p,OPT,2756
j.rndn,92,p,OPT,2374
j.rndn,93,p,OPT,1942
j.rndn,94,p,OPT,1500
j.rndn,95,p,OPT,834
j.rndn,96,p,OPT,360
j.rndn,97,p,OPT,122
j.rndn,98,p,OPT,30
j.rndn,99,p,OPT,4
