Name,Optimum,Solved
j.rnd.8x8.train.1,636,opt
j.rnd.8x8.train.2,645,opt
j.rnd.8x8.train.3,592,opt
j.rnd.8x8.train.4,632,opt
j.rnd.8x8.train.5,593,opt
j.rnd.8x8.train.6,718,opt
j.rnd.8x8.train.7,741,opt
j.rnd.8x8.train.8,498,opt
j.rnd.8x8.train.9,614,opt
j.rnd.8x8.train.10,742,opt
j.rnd.8x8.train.11,648,opt
j.rnd.8x8.train.12,640,opt
j.rnd.8x8.train.13,714,opt
j.rnd.8x8.train.14,620,opt
j.rnd.8x8.train.15,713,opt
j.rnd.8x8.train.16,618,opt
j.rnd.8x8.train.17,753,opt
j.rnd.8x8.train.18,643,opt
j.rnd.8x8.train.19,720,opt
j.rnd.8x8.train.20,584,opt
j.rnd.8x8.train.21,685,opt
j.rnd.8x8.train.22,631,opt
j.rnd.8x8.train.23,713,opt
j.rnd.8x8.train.24,663,opt
j.rnd.8x8.train.25,629,opt
j.rnd.8x8.train.26,561,opt
j.rnd.8x8.train.27,603,opt
j.rnd.8x8.train.28,559,opt
j.rnd.8x8.train.29,617,opt
j.rnd.8x8.train.30,637,opt
j.rnd.8x8.train.31,741,opt
j.rnd.8x8.train.32,709,opt
j.rnd.8x8.train.33,615,opt
j.rnd.8x8.train.34,626,opt
j.rnd.8x8.train.35,818,opt
j.rnd.8x8.train.36,582,opt
j.rnd.8x8.train.37,618,opt
j.rnd.8x8.train.38,699,opt
j.rnd.8x8.train.39,607,opt
j.rnd.8x8.train.40,532,opt
j.rnd.8x8.train.41,655,opt
j.rnd.8x8.train.42,705,opt
j.rnd.8x8.train.43,608,opt
j.rnd.8x8.train.44,635,opt
j.rnd.8x8.train.45,623,opt
j.rnd.8x8.train.46,724,opt
j.rnd.8x8.train.47,681,opt
j.rnd.8x8.train.48,678,opt
j.rnd.8x8.train.49,606,opt
j.rnd.8x8.train.50,663,opt
j.rnd.8x8.train.51,726,opt
j.rnd.8x8.train.52,767,opt
j.rnd.8x8.train.53,713,opt
j.rnd.8x8.train.54,708,opt
j.rnd.8x8.train.55,689,opt
j.rnd.8x8.train.56,619,opt
j.rnd.8x8.train.57,581,opt
j.rnd.8x8.train.58,732,opt
j.rnd.8x8.train.59,712,opt
j.rnd.8x8.train.60,686,opt
j.rnd.8x8.train.61,613,opt
j.rnd.8x8.train.62,652,opt
j.rnd.8x8.train.63,640,opt
j.rnd.8x8.train.64,742,opt
j.rnd.8x8.train.65,719,opt
j.rnd.8x8.train.66,693,opt
j.rnd.8x8.train.67,628,opt
j.rnd.8x8.train.68,685,opt
j.rnd.8x8.train.69,662,opt
j.rnd.8x8.train.70,631,opt
j.rnd.8x8.train.71,688,opt
j.rnd.8x8.train.72,702,opt
j.rnd.8x8.train.73,672,opt
j.rnd.8x8.train.74,646,opt
j.rnd.8x8.train.75,753,opt
j.rnd.8x8.train.76,616,opt
j.rnd.8x8.train.77,644,opt
j.rnd.8x8.train.78,678,opt
j.rnd.8x8.train.79,704,opt
j.rnd.8x8.train.80,605,opt
j.rnd.8x8.train.81,567,opt
j.rnd.8x8.train.82,675,opt
j.rnd.8x8.train.83,650,opt
j.rnd.8x8.train.84,619,opt
j.rnd.8x8.train.85,618,opt
j.rnd.8x8.train.86,559,opt
j.rnd.8x8.train.87,694,opt
j.rnd.8x8.train.88,607,opt
j.rnd.8x8.train.89,645,opt
j.rnd.8x8.train.90,708,opt
j.rnd.8x8.train.91,641,opt
j.rnd.8x8.train.92,709,opt
j.rnd.8x8.train.93,618,opt
j.rnd.8x8.train.94,767,opt
j.rnd.8x8.train.95,659,opt
j.rnd.8x8.train.96,631,opt
j.rnd.8x8.train.97,737,opt
j.rnd.8x8.train.98,582,opt
j.rnd.8x8.train.99,686,opt
j.rnd.8x8.train.100,714,opt
j.rnd.8x8.train.101,621,opt
j.rnd.8x8.train.102,626,opt
j.rnd.8x8.train.103,644,opt
j.rnd.8x8.train.104,641,opt
j.rnd.8x8.train.105,642,opt
j.rnd.8x8.train.106,644,opt
j.rnd.8x8.train.107,728,opt
j.rnd.8x8.train.108,626,opt
j.rnd.8x8.train.109,619,opt
j.rnd.8x8.train.110,608,opt
j.rnd.8x8.train.111,710,opt
j.rnd.8x8.train.112,612,opt
j.rnd.8x8.train.113,618,opt
j.rnd.8x8.train.114,597,opt
j.rnd.8x8.train.115,679,opt
j.rnd.8x8.train.116,796,opt
j.rnd.8x8.train.117,596,opt
j.rnd.8x8.train.118,571,opt
j.rnd.8x8.train.119,683,opt
j.rnd.8x8.train.120,643,opt
j.rnd.8x8.train.121,605,opt
j.rnd.8x8.train.122,616,opt
j.rnd.8x8.train.123,615,opt
j.rnd.8x8.train.124,699,opt
j.rnd.8x8.train.125,672,opt
j.rnd.8x8.train.126,637,opt
j.rnd.8x8.train.127,661,opt
j.rnd.8x8.train.128,690,opt
j.rnd.8x8.train.129,671,opt
j.rnd.8x8.train.130,694,opt
j.rnd.8x8.train.131,723,opt
j.rnd.8x8.train.132,632,opt
j.rnd.8x8.train.133,649,opt
j.rnd.8x8.train.134,555,opt
j.rnd.8x8.train.135,630,opt
j.rnd.8x8.train.136,759,opt
j.rnd.8x8.train.137,663,opt
j.rnd.8x8.train.138,656,opt
j.rnd.8x8.train.139,613,opt
j.rnd.8x8.train.140,759,opt
j.rnd.8x8.train.141,622,opt
j.rnd.8x8.train.142,627,opt
j.rnd.8x8.train.143,751,opt
j.rnd.8x8.train.144,686,opt
j.rnd.8x8.train.145,737,opt
j.rnd.8x8.train.146,690,opt
j.rnd.8x8.train.147,692,opt
j.rnd.8x8.train.148,628,opt
j.rnd.8x8.train.149,588,opt
j.rnd.8x8.train.150,663,opt
j.rnd.8x8.train.151,601,opt
j.rnd.8x8.train.152,582,opt
j.rnd.8x8.train.153,626,opt
j.rnd.8x8.train.154,609,opt
j.rnd.8x8.train.155,626,opt
j.rnd.8x8.train.156,609,opt
j.rnd.8x8.train.157,674,opt
j.rnd.8x8.train.158,689,opt
j.rnd.8x8.train.159,699,opt
j.rnd.8x8.train.160,701,opt
j.rnd.8x8.train.161,621,opt
j.rnd.8x8.train.162,736,opt
j.rnd.8x8.train.163,698,opt
j.rnd.8x8.train.164,566,opt
j.rnd.8x8.train.165,693,opt
j.rnd.8x8.train.166,640,opt
j.rnd.8x8.train.167,606,opt
j.rnd.8x8.train.168,738,opt
j.rnd.8x8.train.169,703,opt
j.rnd.8x8.train.170,634,opt
j.rnd.8x8.train.171,626,opt
j.rnd.8x8.train.172,690,opt
j.rnd.8x8.train.173,729,opt
j.rnd.8x8.train.174,705,opt
j.rnd.8x8.train.175,775,opt
j.rnd.8x8.train.176,666,opt
j.rnd.8x8.train.177,685,opt
j.rnd.8x8.train.178,702,opt
j.rnd.8x8.train.179,765,opt
j.rnd.8x8.train.180,687,opt
j.rnd.8x8.train.181,703,opt
j.rnd.8x8.train.182,677,opt
j.rnd.8x8.train.183,668,opt
j.rnd.8x8.train.184,705,opt
j.rnd.8x8.train.185,768,opt
j.rnd.8x8.train.186,662,opt
j.rnd.8x8.train.187,645,opt
j.rnd.8x8.train.188,717,opt
j.rnd.8x8.train.189,663,opt
j.rnd.8x8.train.190,693,opt
j.rnd.8x8.train.191,697,opt
j.rnd.8x8.train.192,589,opt
j.rnd.8x8.train.193,617,opt
j.rnd.8x8.train.194,650,opt
j.rnd.8x8.train.195,617,opt
j.rnd.8x8.train.196,651,opt
j.rnd.8x8.train.197,772,opt
j.rnd.8x8.train.198,673,opt
j.rnd.8x8.train.199,654,opt
j.rnd.8x8.train.200,703,opt
j.rnd.8x8.train.201,622,opt
j.rnd.8x8.train.202,660,opt
j.rnd.8x8.train.203,643,opt
j.rnd.8x8.train.204,681,opt
j.rnd.8x8.train.205,723,opt
j.rnd.8x8.train.206,752,opt
j.rnd.8x8.train.207,670,opt
j.rnd.8x8.train.208,570,opt
j.rnd.8x8.train.209,682,opt
j.rnd.8x8.train.210,724,opt
j.rnd.8x8.train.211,640,opt
j.rnd.8x8.train.212,667,opt
j.rnd.8x8.train.213,683,opt
j.rnd.8x8.train.214,625,opt
j.rnd.8x8.train.215,586,opt
j.rnd.8x8.train.216,786,opt
j.rnd.8x8.train.217,699,opt
j.rnd.8x8.train.218,710,opt
j.rnd.8x8.train.219,613,opt
j.rnd.8x8.train.220,698,opt
j.rnd.8x8.train.221,685,opt
j.rnd.8x8.train.222,619,opt
j.rnd.8x8.train.223,676,opt
j.rnd.8x8.train.224,615,opt
j.rnd.8x8.train.225,628,opt
j.rnd.8x8.train.226,685,opt
j.rnd.8x8.train.227,559,opt
j.rnd.8x8.train.228,571,opt
j.rnd.8x8.train.229,653,opt
j.rnd.8x8.train.230,625,opt
j.rnd.8x8.train.231,679,opt
j.rnd.8x8.train.232,678,opt
j.rnd.8x8.train.233,728,opt
j.rnd.8x8.train.234,768,opt
j.rnd.8x8.train.235,624,opt
j.rnd.8x8.train.236,629,opt
j.rnd.8x8.train.237,601,opt
j.rnd.8x8.train.238,604,opt
j.rnd.8x8.train.239,624,opt
j.rnd.8x8.train.240,590,opt
j.rnd.8x8.train.241,686,opt
j.rnd.8x8.train.242,685,opt
j.rnd.8x8.train.243,679,opt
j.rnd.8x8.train.244,705,opt
j.rnd.8x8.train.245,657,opt
j.rnd.8x8.train.246,650,opt
j.rnd.8x8.train.247,685,opt
j.rnd.8x8.train.248,668,opt
j.rnd.8x8.train.249,625,opt
j.rnd.8x8.train.250,624,opt
j.rnd.8x8.train.251,623,opt
j.rnd.8x8.train.252,620,opt
j.rnd.8x8.train.253,779,opt
j.rnd.8x8.train.254,662,opt
j.rnd.8x8.train.255,659,opt
j.rnd.8x8.train.256,688,opt
j.rnd.8x8.train.257,730,opt
j.rnd.8x8.train.258,640,opt
j.rnd.8x8.train.259,680,opt
j.rnd.8x8.train.260,655,opt
j.rnd.8x8.train.261,685,opt
j.rnd.8x8.train.262,678,opt
j.rnd.8x8.train.263,621,opt
j.rnd.8x8.train.264,639,opt
j.rnd.8x8.train.265,676,opt
j.rnd.8x8.train.266,739,opt
j.rnd.8x8.train.267,603,opt
j.rnd.8x8.train.268,580,opt
j.rnd.8x8.train.269,634,opt
j.rnd.8x8.train.270,676,opt
j.rnd.8x8.train.271,554,opt
j.rnd.8x8.train.272,591,opt
j.rnd.8x8.train.273,690,opt
j.rnd.8x8.train.274,661,opt
j.rnd.8x8.train.275,700,opt
j.rnd.8x8.train.276,628,opt
j.rnd.8x8.train.277,786,opt
j.rnd.8x8.train.278,623,opt
j.rnd.8x8.train.279,681,opt
j.rnd.8x8.train.280,767,opt
j.rnd.8x8.train.281,733,opt
j.rnd.8x8.train.282,616,opt
j.rnd.8x8.train.283,607,opt
j.rnd.8x8.train.284,716,opt
j.rnd.8x8.train.285,671,opt
j.rnd.8x8.train.286,642,opt
j.rnd.8x8.train.287,698,opt
j.rnd.8x8.train.288,692,opt
j.rnd.8x8.train.289,727,opt
j.rnd.8x8.train.290,601,opt
j.rnd.8x8.train.291,719,opt
j.rnd.8x8.train.292,686,opt
j.rnd.8x8.train.293,795,opt
j.rnd.8x8.train.294,659,opt
j.rnd.8x8.train.295,582,opt
j.rnd.8x8.train.296,663,opt
j.rnd.8x8.train.297,620,opt
j.rnd.8x8.train.298,638,opt
j.rnd.8x8.train.299,657,opt
j.rnd.8x8.train.300,673,opt
j.rnd.8x8.train.301,584,opt
j.rnd.8x8.train.302,614,opt
j.rnd.8x8.train.303,618,opt
j.rnd.8x8.train.304,644,opt
j.rnd.8x8.train.305,590,opt
j.rnd.8x8.train.306,640,opt
j.rnd.8x8.train.307,622,opt
j.rnd.8x8.train.308,696,opt
j.rnd.8x8.train.309,732,opt
j.rnd.8x8.train.310,773,opt
j.rnd.8x8.train.311,714,opt
j.rnd.8x8.train.312,808,opt
j.rnd.8x8.train.313,677,opt
j.rnd.8x8.train.314,571,opt
j.rnd.8x8.train.315,636,opt
j.rnd.8x8.train.316,682,opt
j.rnd.8x8.train.317,604,opt
j.rnd.8x8.train.318,671,opt
j.rnd.8x8.train.319,717,opt
j.rnd.8x8.train.320,628,opt
j.rnd.8x8.train.321,696,opt
j.rnd.8x8.train.322,641,opt
