Name,Optimum,Solved
f.rnd.8x8.train.1,830,opt
f.rnd.8x8.train.2,792,opt
f.rnd.8x8.train.3,760,opt
f.rnd.8x8.train.4,799,opt
f.rnd.8x8.train.5,769,opt
f.rnd.8x8.train.6,798,opt
f.rnd.8x8.train.7,833,opt
f.rnd.8x8.train.8,682,opt
f.rnd.8x8.train.9,714,opt
f.rnd.8x8.train.10,835,opt
f.rnd.8x8.train.11,817,opt
f.rnd.8x8.train.12,839,opt
f.rnd.8x8.train.13,907,opt
f.rnd.8x8.train.14,798,opt
f.rnd.8x8.train.15,842,opt
f.rnd.8x8.train.16,785,opt
f.rnd.8x8.train.17,845,opt
f.rnd.8x8.train.18,841,opt
f.rnd.8x8.train.19,914,opt
f.rnd.8x8.train.20,752,opt
f.rnd.8x8.train.21,799,opt
f.rnd.8x8.train.22,809,opt
f.rnd.8x8.train.23,911,opt
f.rnd.8x8.train.24,813,opt
f.rnd.8x8.train.25,807,opt
f.rnd.8x8.train.26,765,opt
f.rnd.8x8.train.27,782,opt
f.rnd.8x8.train.28,674,opt
f.rnd.8x8.train.29,773,opt
f.rnd.8x8.train.30,772,opt
f.rnd.8x8.train.31,876,opt
f.rnd.8x8.train.32,857,opt
f.rnd.8x8.train.33,791,opt
f.rnd.8x8.train.34,784,opt
f.rnd.8x8.train.35,918,opt
f.rnd.8x8.train.36,703,opt
f.rnd.8x8.train.37,763,opt
f.rnd.8x8.train.38,831,opt
f.rnd.8x8.train.39,821,opt
f.rnd.8x8.train.40,705,opt
f.rnd.8x8.train.41,767,opt
f.rnd.8x8.train.42,802,opt
f.rnd.8x8.train.43,768,opt
f.rnd.8x8.train.44,838,opt
f.rnd.8x8.train.45,788,opt
f.rnd.8x8.train.46,869,opt
f.rnd.8x8.train.47,865,opt
f.rnd.8x8.train.48,867,opt
f.rnd.8x8.train.49,749,opt
f.rnd.8x8.train.50,819,opt
f.rnd.8x8.train.51,873,opt
f.rnd.8x8.train.52,908,opt
f.rnd.8x8.train.53,806,opt
f.rnd.8x8.train.54,855,opt
f.rnd.8x8.train.55,912,opt
f.rnd.8x8.train.56,753,opt
f.rnd.8x8.train.57,721,opt
f.rnd.8x8.train.58,820,opt
f.rnd.8x8.train.59,880,opt
f.rnd.8x8.train.60,910,opt
f.rnd.8x8.train.61,841,opt
f.rnd.8x8.train.62,832,opt
f.rnd.8x8.train.63,826,opt
f.rnd.8x8.train.64,917,opt
f.rnd.8x8.train.65,797,opt
f.rnd.8x8.train.66,850,opt
f.rnd.8x8.train.67,842,opt
f.rnd.8x8.train.68,822,opt
f.rnd.8x8.train.69,842,opt
f.rnd.8x8.train.70,775,opt
f.rnd.8x8.train.71,780,opt
f.rnd.8x8.train.72,888,opt
f.rnd.8x8.train.73,817,opt
f.rnd.8x8.train.74,838,opt
f.rnd.8x8.train.75,827,opt
f.rnd.8x8.train.76,823,opt
f.rnd.8x8.train.77,853,opt
f.rnd.8x8.train.78,810,opt
f.rnd.8x8.train.79,879,opt
f.rnd.8x8.train.80,788,opt
f.rnd.8x8.train.81,747,opt
f.rnd.8x8.train.82,834,opt
f.rnd.8x8.train.83,877,opt
f.rnd.8x8.train.84,771,opt
f.rnd.8x8.train.85,776,opt
f.rnd.8x8.train.86,678,opt
