Name,Optimum,Solved
j.rnd_pj1doubled.6x5.train.1,605,opt
j.rnd_pj1doubled.6x5.train.2,468,opt
j.rnd_pj1doubled.6x5.train.3,373,opt
j.rnd_pj1doubled.6x5.train.4,583,opt
j.rnd_pj1doubled.6x5.train.5,604,opt
j.rnd_pj1doubled.6x5.train.6,623,opt
j.rnd_pj1doubled.6x5.train.7,571,opt
j.rnd_pj1doubled.6x5.train.8,498,opt
j.rnd_pj1doubled.6x5.train.9,467,opt
j.rnd_pj1doubled.6x5.train.10,595,opt
j.rnd_pj1doubled.6x5.train.11,621,opt
j.rnd_pj1doubled.6x5.train.12,442,opt
j.rnd_pj1doubled.6x5.train.13,758,opt
j.rnd_pj1doubled.6x5.train.14,548,opt
j.rnd_pj1doubled.6x5.train.15,600,opt
j.rnd_pj1doubled.6x5.train.16,740,opt
j.rnd_pj1doubled.6x5.train.17,762,opt
j.rnd_pj1doubled.6x5.train.18,601,opt
j.rnd_pj1doubled.6x5.train.19,603,opt
j.rnd_pj1doubled.6x5.train.20,445,opt
j.rnd_pj1doubled.6x5.train.21,447,opt
j.rnd_pj1doubled.6x5.train.22,654,opt
j.rnd_pj1doubled.6x5.train.23,610,opt
j.rnd_pj1doubled.6x5.train.24,478,opt
j.rnd_pj1doubled.6x5.train.25,517,opt
j.rnd_pj1doubled.6x5.train.26,552,opt
j.rnd_pj1doubled.6x5.train.27,555,opt
j.rnd_pj1doubled.6x5.train.28,538,opt
j.rnd_pj1doubled.6x5.train.29,590,opt
j.rnd_pj1doubled.6x5.train.30,588,opt
j.rnd_pj1doubled.6x5.train.31,498,opt
j.rnd_pj1doubled.6x5.train.32,647,opt
j.rnd_pj1doubled.6x5.train.33,479,opt
j.rnd_pj1doubled.6x5.train.34,629,opt
j.rnd_pj1doubled.6x5.train.35,732,opt
j.rnd_pj1doubled.6x5.train.36,582,opt
j.rnd_pj1doubled.6x5.train.37,532,opt
j.rnd_pj1doubled.6x5.train.38,650,opt
j.rnd_pj1doubled.6x5.train.39,544,opt
j.rnd_pj1doubled.6x5.train.40,420,opt
j.rnd_pj1doubled.6x5.train.41,473,opt
j.rnd_pj1doubled.6x5.train.42,538,opt
j.rnd_pj1doubled.6x5.train.43,397,opt
j.rnd_pj1doubled.6x5.train.44,542,opt
j.rnd_pj1doubled.6x5.train.45,521,opt
j.rnd_pj1doubled.6x5.train.46,656,opt
j.rnd_pj1doubled.6x5.train.47,726,opt
j.rnd_pj1doubled.6x5.train.48,567,opt
j.rnd_pj1doubled.6x5.train.49,558,opt
j.rnd_pj1doubled.6x5.train.50,597,opt
j.rnd_pj1doubled.6x5.train.51,637,opt
j.rnd_pj1doubled.6x5.train.52,645,opt
j.rnd_pj1doubled.6x5.train.53,566,opt
j.rnd_pj1doubled.6x5.train.54,724,opt
j.rnd_pj1doubled.6x5.train.55,604,opt
j.rnd_pj1doubled.6x5.train.56,565,opt
j.rnd_pj1doubled.6x5.train.57,519,opt
j.rnd_pj1doubled.6x5.train.58,610,opt
j.rnd_pj1doubled.6x5.train.59,546,opt
j.rnd_pj1doubled.6x5.train.60,593,opt
j.rnd_pj1doubled.6x5.train.61,573,opt
j.rnd_pj1doubled.6x5.train.62,437,opt
j.rnd_pj1doubled.6x5.train.63,649,opt
j.rnd_pj1doubled.6x5.train.64,603,opt
j.rnd_pj1doubled.6x5.train.65,521,opt
j.rnd_pj1doubled.6x5.train.66,718,opt
j.rnd_pj1doubled.6x5.train.67,520,opt
j.rnd_pj1doubled.6x5.train.68,553,opt
j.rnd_pj1doubled.6x5.train.69,592,opt
j.rnd_pj1doubled.6x5.train.70,599,opt
j.rnd_pj1doubled.6x5.train.71,714,opt
j.rnd_pj1doubled.6x5.train.72,716,opt
j.rnd_pj1doubled.6x5.train.73,531,opt
j.rnd_pj1doubled.6x5.train.74,408,opt
j.rnd_pj1doubled.6x5.train.75,721,opt
j.rnd_pj1doubled.6x5.train.76,529,opt
j.rnd_pj1doubled.6x5.train.77,430,opt
j.rnd_pj1doubled.6x5.train.78,543,opt
j.rnd_pj1doubled.6x5.train.79,566,opt
j.rnd_pj1doubled.6x5.train.80,521,opt
j.rnd_pj1doubled.6x5.train.81,420,opt
j.rnd_pj1doubled.6x5.train.82,516,opt
j.rnd_pj1doubled.6x5.train.83,721,opt
j.rnd_pj1doubled.6x5.train.84,435,opt
j.rnd_pj1doubled.6x5.train.85,561,opt
j.rnd_pj1doubled.6x5.train.86,391,opt
j.rnd_pj1doubled.6x5.train.87,561,opt
j.rnd_pj1doubled.6x5.train.88,523,opt
j.rnd_pj1doubled.6x5.train.89,515,opt
j.rnd_pj1doubled.6x5.train.90,605,opt
j.rnd_pj1doubled.6x5.train.91,710,opt
j.rnd_pj1doubled.6x5.train.92,706,opt
j.rnd_pj1doubled.6x5.train.93,509,opt
j.rnd_pj1doubled.6x5.train.94,721,opt
j.rnd_pj1doubled.6x5.train.95,557,opt
j.rnd_pj1doubled.6x5.train.96,499,opt
j.rnd_pj1doubled.6x5.train.97,550,opt
j.rnd_pj1doubled.6x5.train.98,473,opt
j.rnd_pj1doubled.6x5.train.99,562,opt
j.rnd_pj1doubled.6x5.train.100,650,opt
j.rnd_pj1doubled.6x5.train.101,518,opt
j.rnd_pj1doubled.6x5.train.102,575,opt
j.rnd_pj1doubled.6x5.train.103,504,opt
j.rnd_pj1doubled.6x5.train.104,702,opt
j.rnd_pj1doubled.6x5.train.105,519,opt
j.rnd_pj1doubled.6x5.train.106,438,opt
j.rnd_pj1doubled.6x5.train.107,708,opt
j.rnd_pj1doubled.6x5.train.108,500,opt
j.rnd_pj1doubled.6x5.train.109,561,opt
j.rnd_pj1doubled.6x5.train.110,575,opt
j.rnd_pj1doubled.6x5.train.111,559,opt
j.rnd_pj1doubled.6x5.train.112,542,opt
j.rnd_pj1doubled.6x5.train.113,581,opt
j.rnd_pj1doubled.6x5.train.114,550,opt
j.rnd_pj1doubled.6x5.train.115,449,opt
j.rnd_pj1doubled.6x5.train.116,550,opt
j.rnd_pj1doubled.6x5.train.117,460,opt
j.rnd_pj1doubled.6x5.train.118,424,opt
j.rnd_pj1doubled.6x5.train.119,588,opt
j.rnd_pj1doubled.6x5.train.120,556,opt
j.rnd_pj1doubled.6x5.train.121,525,opt
j.rnd_pj1doubled.6x5.train.122,575,opt
j.rnd_pj1doubled.6x5.train.123,585,opt
j.rnd_pj1doubled.6x5.train.124,616,opt
j.rnd_pj1doubled.6x5.train.125,692,opt
j.rnd_pj1doubled.6x5.train.126,692,opt
j.rnd_pj1doubled.6x5.train.127,414,opt
j.rnd_pj1doubled.6x5.train.128,722,opt
j.rnd_pj1doubled.6x5.train.129,574,opt
j.rnd_pj1doubled.6x5.train.130,520,opt
j.rnd_pj1doubled.6x5.train.131,652,opt
j.rnd_pj1doubled.6x5.train.132,531,opt
j.rnd_pj1doubled.6x5.train.133,605,opt
j.rnd_pj1doubled.6x5.train.134,399,opt
j.rnd_pj1doubled.6x5.train.135,586,opt
j.rnd_pj1doubled.6x5.train.136,648,opt
j.rnd_pj1doubled.6x5.train.137,503,opt
j.rnd_pj1doubled.6x5.train.138,539,opt
j.rnd_pj1doubled.6x5.train.139,479,opt
j.rnd_pj1doubled.6x5.train.140,628,opt
j.rnd_pj1doubled.6x5.train.141,571,opt
j.rnd_pj1doubled.6x5.train.142,549,opt
j.rnd_pj1doubled.6x5.train.143,560,opt
j.rnd_pj1doubled.6x5.train.144,684,opt
j.rnd_pj1doubled.6x5.train.145,682,opt
j.rnd_pj1doubled.6x5.train.146,602,opt
j.rnd_pj1doubled.6x5.train.147,684,opt
j.rnd_pj1doubled.6x5.train.148,680,opt
j.rnd_pj1doubled.6x5.train.149,582,opt
j.rnd_pj1doubled.6x5.train.150,711,opt
j.rnd_pj1doubled.6x5.train.151,412,opt
j.rnd_pj1doubled.6x5.train.152,593,opt
j.rnd_pj1doubled.6x5.train.153,584,opt
j.rnd_pj1doubled.6x5.train.154,497,opt
j.rnd_pj1doubled.6x5.train.155,514,opt
j.rnd_pj1doubled.6x5.train.156,522,opt
j.rnd_pj1doubled.6x5.train.157,678,opt
j.rnd_pj1doubled.6x5.train.158,522,opt
j.rnd_pj1doubled.6x5.train.159,606,opt
j.rnd_pj1doubled.6x5.train.160,618,opt
j.rnd_pj1doubled.6x5.train.161,543,opt
j.rnd_pj1doubled.6x5.train.162,591,opt
j.rnd_pj1doubled.6x5.train.163,559,opt
j.rnd_pj1doubled.6x5.train.164,539,opt
j.rnd_pj1doubled.6x5.train.165,576,opt
j.rnd_pj1doubled.6x5.train.166,674,opt
j.rnd_pj1doubled.6x5.train.167,674,opt
j.rnd_pj1doubled.6x5.train.168,538,opt
j.rnd_pj1doubled.6x5.train.169,672,opt
