PID,Step,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrival,phi.procTotal,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
1,6,0,-1,-1,-4,0,-4,0,0,-19,0,0,0,-4,-2,0,0,0,0,0,-19,0
1,6,0,1,1,4,0,4,0,0,19,0,0,0,4,2,0,0,0,0,0,19,0
1,6,0,-6,-1,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,-8,0
1,6,0,6,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0
1,6,0,-23,-1,33,0,33,-1,-183,178,183,-1,2,33,2,0,53,-118,-53,-127,234,0
1,6,0,23,1,-33,0,-33,1,183,-178,-183,1,-2,-33,-2,0,-53,118,53,127,-234,0
1,7,0,-1,-1,-24,-53,-77,1,127,-135,-180,1,-2,-77,0,0,0,65,0,127,-197,0
1,7,0,1,1,24,53,77,-1,-127,135,180,-1,2,77,0,0,0,-65,0,-127,197,0
1,7,1,-1,-1,-4,0,-4,0,0,-19,0,0,0,-4,0,0,0,0,0,0,-19,0
1,7,1,1,1,4,0,4,0,0,19,0,0,0,4,0,0,0,0,0,0,19,0
1,7,0,-6,-1,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,-8,0
1,7,0,6,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0
1,7,0,-23,-1,33,0,33,-1,-183,178,183,-1,2,33,0,0,53,-118,-53,-127,234,0
1,7,0,23,1,-33,0,-33,1,183,-178,-183,1,-2,-33,0,0,-53,118,53,127,-234,0
1,8,1,-30,-1,33,85,118,-1,-183,178,268,-1,3,118,20,0,53,-118,-53,-212,234,0
1,8,1,30,1,-33,-85,-118,1,183,-178,-268,1,-3,-118,-20,0,-53,118,53,212,-234,0
1,8,0,-30,-1,33,85,118,-1,-183,170,268,-1,3,118,20,0,53,-118,-53,-212,226,0
1,8,0,30,1,-33,-85,-118,1,183,-170,-268,1,-3,-118,-20,0,-53,118,53,212,-226,0
1,8,0,-30,-1,9,-53,-44,0,-56,35,3,0,0,-44,0,0,53,-53,-53,0,29,0
1,8,0,30,1,-9,53,44,0,56,-35,-3,0,0,44,0,0,-53,53,53,0,-29,0
1,8,0,-30,-1,27,85,112,0,85,151,0,0,0,112,14,0,-85,85,85,0,122,0
1,8,0,30,1,-27,-85,-112,0,-85,-151,0,0,0,-112,-14,0,85,-85,-85,0,-122,0
1,9,0,-30,-1,39,174,213,0,174,178,0,0,0,213,95,0,-174,174,174,0,145,0
1,9,0,30,1,-39,-174,-213,0,-174,-178,0,0,0,-213,-95,0,174,-174,-174,0,-145,0
1,9,0,-30,-1,33,174,207,-1,-183,170,357,-1,4,207,89,0,53,-118,-53,-301,226,0
1,9,0,30,1,-33,-174,-207,1,183,-170,-357,1,-4,-207,-89,0,-53,118,53,301,-226,0
1,9,1,-30,-1,9,-53,-44,0,-56,35,3,0,0,-44,0,0,53,-53,-53,0,29,0
1,9,1,30,1,-9,53,44,0,56,-35,-3,0,0,44,0,0,-53,53,53,0,-29,0
1,9,0,-30,-1,27,85,112,0,85,151,0,0,0,112,0,0,-85,85,85,0,122,0
1,9,0,30,1,-27,-85,-112,0,-85,-151,0,0,0,-112,0,0,85,-85,-85,0,-122,0
1,11,0,-6,-1,36,106,142,-1,106,178,0,-1,2,142,95,0,-56,-9,56,-121,201,0
1,11,0,6,1,-36,-106,-142,1,-106,-178,0,1,-2,-142,-95,0,56,9,-56,121,-201,0
1,11,1,-6,-1,30,106,136,-2,-251,170,357,-2,4,136,89,0,50,-180,-50,-301,282,0
1,11,1,6,1,-30,-106,-136,2,251,-170,-357,2,-4,-136,-89,0,-50,180,50,301,-282,0
1,11,0,-6,-1,6,-50,-44,0,-56,35,6,0,0,-44,0,0,50,-50,-50,0,20,0
1,11,0,6,1,-6,50,44,0,56,-35,-6,0,0,44,0,0,-50,50,50,0,-20,0
1,11,0,-6,-1,24,17,41,-1,17,151,0,-1,2,41,0,0,33,-98,-33,-121,178,0
1,11,0,6,1,-24,-17,-41,1,-17,-151,0,1,-2,-41,0,0,-33,98,33,121,-178,0
1,12,0,-6,-1,36,106,142,-1,106,178,0,-1,2,142,6,0,-56,-9,56,-121,201,0
1,12,0,6,1,-36,-106,-142,1,-106,-178,0,1,-2,-142,-6,0,56,9,-56,121,-201,0
1,12,1,-6,-1,6,-50,-44,0,-56,35,6,0,0,-44,0,0,50,-50,-50,0,20,0
1,12,1,6,1,-6,50,44,0,56,-35,-6,0,0,44,0,0,-50,50,50,0,-20,0
1,12,0,-6,-1,24,17,41,-1,17,151,0,-1,2,41,0,0,33,-98,-33,-121,178,0
1,12,0,6,1,-24,-17,-41,1,-17,-151,0,1,-2,-41,0,0,-33,98,33,121,-178,0
1,12,0,-83,-1,-32,-195,-227,1,-195,-170,0,1,-2,-227,-91,0,145,-80,-145,121,-193,0
1,12,0,83,1,32,195,227,-1,195,170,0,-1,2,227,91,0,-145,80,145,-121,193,0
1,13,0,-89,-1,4,-89,-85,0,-89,8,0,0,0,-85,-85,0,89,-89,-89,0,8,0
1,13,0,89,1,-4,89,85,0,89,-8,0,0,0,85,85,0,-89,89,89,0,-8,0
1,13,1,-89,-1,-32,-180,-212,1,-195,-170,15,1,-1,-212,-91,0,195,-130,-195,56,-193,0
1,13,1,89,1,32,180,212,-1,195,170,-15,-1,1,212,91,0,-195,130,195,-56,193,0
1,13,0,-89,-1,-29,-176,-205,2,-180,-135,4,2,-2,-205,-91,0,195,-59,-195,121,-238,0
1,13,0,89,1,29,176,205,-2,180,135,-4,-2,2,205,91,0,-195,59,195,-121,238,0
1,13,0,-89,-1,-8,-178,-186,0,-178,-19,0,0,0,-186,-91,0,178,-178,-178,0,-15,0
1,13,0,89,1,8,178,186,0,178,19,0,0,0,186,91,0,-178,178,178,0,15,0
1,14,1,-89,-1,4,-89,-85,0,-89,8,0,0,0,-85,-85,0,89,-89,-89,0,8,0
1,14,1,89,1,-4,89,85,0,89,-8,0,0,0,85,85,0,-89,89,89,0,-8,0
1,14,0,-89,-1,-38,-121,-159,2,-121,-170,0,2,-2,-159,-91,0,140,-4,-140,121,-252,0
1,14,0,89,1,38,121,159,-2,121,170,0,-2,2,159,91,0,-140,4,140,-121,252,0
1,14,0,-89,-1,-29,-176,-205,2,-180,-135,4,2,-2,-205,-91,0,195,-59,-195,121,-238,0
1,14,0,89,1,29,176,205,-2,180,135,-4,-2,2,205,91,0,-195,59,195,-121,238,0
1,14,0,-89,-1,-8,-178,-186,0,-178,-19,0,0,0,-186,-91,0,178,-178,-178,0,-15,0
1,14,0,89,1,8,178,186,0,178,19,0,0,0,186,91,0,-178,178,178,0,15,0
2,0,0,-1,-1,12,0,12,0,0,64,0,0,0,12,12,0,0,0,0,0,64,0
2,0,0,1,1,-12,0,-12,0,0,-64,0,0,0,-12,-12,0,0,0,0,0,-64,0
2,0,0,-1,-1,18,0,18,0,0,64,0,0,0,18,18,0,0,0,0,0,64,0
2,0,0,1,1,-18,0,-18,0,0,-64,0,0,0,-18,-18,0,0,0,0,0,-64,0
2,0,1,-1,-1,-17,0,-17,0,0,-79,0,0,0,-17,-17,0,0,0,0,0,-79,0
2,0,1,1,1,17,0,17,0,0,79,0,0,0,17,17,0,0,0,0,0,79,0
2,0,0,-1,-1,4,0,4,0,0,20,0,0,0,4,4,0,0,0,0,0,20,0
2,0,0,1,1,-4,0,-4,0,0,-20,0,0,0,-4,-4,0,0,0,0,0,-20,0
2,0,0,-6,-1,-29,0,-29,0,0,-139,0,0,0,-29,-29,0,0,0,0,0,-139,0
2,0,0,6,1,29,0,29,0,0,139,0,0,0,29,29,0,0,0,0,0,139,0
2,1,0,-1,-1,12,0,12,0,0,64,0,0,0,12,12,0,0,0,0,0,64,0
2,1,0,1,1,-12,0,-12,0,0,-64,0,0,0,-12,-12,0,0,0,0,0,-64,0
2,1,0,-1,-1,18,0,18,0,0,64,0,0,0,18,18,0,0,0,0,0,64,0
2,1,0,1,1,-18,0,-18,0,0,-64,0,0,0,-18,-18,0,0,0,0,0,-64,0
2,1,1,-1,-1,-13,0,-13,1,6,-79,-6,1,-1,-13,-13,0,-6,6,6,2,-85,0
2,1,1,1,1,13,0,13,-1,-6,79,6,-1,1,13,13,0,6,-6,-6,-2,85,0
2,1,0,-1,-1,4,0,4,0,0,20,0,0,0,4,4,0,0,0,0,0,20,0
2,1,0,1,1,-4,0,-4,0,0,-20,0,0,0,-4,-4,0,0,0,0,0,-20,0
2,1,0,-2,-1,-29,0,-29,0,0,-139,0,0,0,-29,-29,0,0,0,0,0,-139,0
2,1,0,2,1,29,0,29,0,0,139,0,0,0,29,29,0,0,0,0,0,139,0
2,2,0,-1,-1,12,0,12,0,0,64,0,0,0,12,12,0,0,0,0,0,64,0
2,2,0,1,1,-12,0,-12,0,0,-64,0,0,0,-12,-12,0,0,0,0,0,-64,0
2,2,0,-1,-1,18,0,18,0,0,64,0,0,0,18,18,0,0,0,0,0,64,0
2,2,0,1,1,-18,0,-18,0,0,-64,0,0,0,-18,-18,0,0,0,0,0,-64,0
2,2,1,-1,-1,-15,10,-5,2,16,-79,-6,2,-1,-5,-5,0,-16,16,16,2,-95,0
2,2,1,1,1,15,-10,5,-2,-16,79,6,-2,1,5,5,0,16,-16,-16,-2,95,0
2,2,0,-1,-1,4,0,4,0,0,20,0,0,0,4,4,0,0,0,0,0,20,0
2,2,0,1,1,-4,0,-4,0,0,-20,0,0,0,-4,-4,0,0,0,0,0,-20,0
2,2,0,-2,-1,-29,0,-29,0,0,-139,0,0,0,-29,-29,0,0,0,0,0,-139,0
2,2,0,2,1,29,0,29,0,0,139,0,0,0,29,29,0,0,0,0,0,139,0
2,3,0,-1,-1,12,0,12,0,0,64,0,0,0,12,12,0,0,0,0,0,64,0
2,3,0,1,1,-12,0,-12,0,0,-64,0,0,0,-12,-12,0,0,0,0,0,-64,0
2,3,0,-1,-1,18,0,18,0,0,64,0,0,0,18,18,0,0,0,0,0,64,0
2,3,0,1,1,-18,0,-18,0,0,-64,0,0,0,-18,-18,0,0,0,0,0,-64,0
2,3,1,-1,-1,-19,18,-1,3,24,-79,-6,3,-1,-1,-1,0,-24,24,24,-1,-103,0
2,3,1,1,1,19,-18,1,-3,-24,79,6,-3,1,1,1,0,24,-24,-24,1,103,0
2,3,0,-1,-1,4,0,4,0,0,20,0,0,0,4,4,0,0,0,0,0,20,0
2,3,0,1,1,-4,0,-4,0,0,-20,0,0,0,-4,-4,0,0,0,0,0,-20,0
2,3,0,-2,-1,-29,0,-29,0,0,-139,0,0,0,-29,-29,0,0,0,0,0,-139,0
2,3,0,2,1,29,0,29,0,0,139,0,0,0,29,29,0,0,0,0,0,139,0
2,4,0,-1,-1,12,0,12,0,0,64,0,0,0,12,12,0,0,0,0,0,64,0
2,4,0,1,1,-12,0,-12,0,0,-64,0,0,0,-12,-12,0,0,0,0,0,-64,0
2,4,1,-1,-1,18,0,18,0,0,64,0,0,0,18,18,0,0,0,0,0,64,0
2,4,1,1,1,-18,0,-18,0,0,-64,0,0,0,-18,-18,0,0,0,0,0,-64,0
2,4,0,-1,-1,-13,22,9,4,28,-79,-6,4,-1,9,9,0,-28,28,28,11,-107,0
2,4,0,1,1,13,-22,-9,-4,-28,79,6,-4,1,-9,-9,0,28,-28,-28,-11,107,0
2,4,0,-1,-1,4,0,4,0,0,20,0,0,0,4,4,0,0,0,0,0,20,0
2,4,0,1,1,-4,0,-4,0,0,-20,0,0,0,-4,-4,0,0,0,0,0,-20,0
2,4,0,-2,-1,-29,0,-29,0,0,-139,0,0,0,-29,-29,0,0,0,0,0,-139,0
2,4,0,2,1,29,0,29,0,0,139,0,0,0,29,29,0,0,0,0,0,139,0
2,5,0,-1,-1,12,0,12,0,0,64,0,0,0,12,12,0,0,0,0,0,64,0
2,5,0,1,1,-12,0,-12,0,0,-64,0,0,0,-12,-12,0,0,0,0,0,-64,0
2,5,1,-1,-1,9,0,9,1,47,64,-47,1,-1,9,9,0,-31,37,31,33,23,0
2,5,1,1,1,-9,0,-9,-1,-47,-64,47,-1,1,-9,-9,0,31,-37,-31,-33,-23,0
2,5,0,-1,-1,-13,-19,-32,4,28,-79,-47,4,-2,-32,-23,0,-28,28,28,52,-107,0
2,5,0,1,1,13,19,32,-4,-28,79,47,-4,2,32,23,0,28,-28,-28,-52,107,0
2,5,0,-1,-1,4,0,4,0,0,20,0,0,0,4,4,0,0,0,0,0,20,0
2,5,0,1,1,-4,0,-4,0,0,-20,0,0,0,-4,-4,0,0,0,0,0,-20,0
2,5,0,-1,-1,-29,0,-29,0,0,-139,0,0,0,-29,-29,0,0,0,0,0,-139,0
2,5,0,1,1,29,0,29,0,0,139,0,0,0,29,29,0,0,0,0,0,139,0
2,6,0,-1,-1,12,0,12,0,0,64,0,0,0,12,3,0,0,0,0,0,64,0
2,6,0,1,1,-12,0,-12,0,0,-64,0,0,0,-12,-3,0,0,0,0,0,-64,0
2,6,1,-1,-1,11,32,43,2,79,64,-47,2,-1,43,34,0,-55,71,55,35,-9,0
2,6,1,1,1,-11,-32,-43,-2,-79,-64,47,-2,1,-43,-34,0,55,-71,-55,-35,9,0
2,6,0,-1,-1,-13,-19,-32,4,28,-79,-47,4,-2,-32,0,0,-28,28,28,52,-107,0
2,6,0,1,1,13,19,32,-4,-28,79,47,-4,2,32,0,0,28,-28,-28,-52,107,0
2,6,0,-1,-1,4,0,4,0,0,20,0,0,0,4,0,0,0,0,0,0,20,0
2,6,0,1,1,-4,0,-4,0,0,-20,0,0,0,-4,0,0,0,0,0,0,-20,0
2,6,0,-1,-1,-29,0,-29,0,0,-139,0,0,0,-29,-20,0,0,0,0,0,-139,0
2,6,0,1,1,29,0,29,0,0,139,0,0,0,29,20,0,0,0,0,0,139,0
2,7,0,-1,-1,12,0,12,0,0,64,0,0,0,12,0,0,0,0,0,0,64,0
2,7,0,1,1,-12,0,-12,0,0,-64,0,0,0,-12,0,0,0,0,0,0,-64,0
2,7,0,-1,-1,9,66,75,3,113,64,-47,3,-1,75,32,0,-85,109,85,36,-43,0
2,7,0,1,1,-9,-66,-75,-3,-113,-64,47,-3,1,-75,-32,0,85,-109,-85,-36,43,0
2,7,1,-1,-1,-13,-19,-32,4,28,-79,-47,4,-2,-32,0,0,-28,28,28,52,-107,0
2,7,1,1,1,13,19,32,-4,-28,79,47,-4,2,32,0,0,28,-28,-28,-52,107,0
2,7,0,-1,-1,4,0,4,0,0,20,0,0,0,4,0,0,0,0,0,0,20,0
2,7,0,1,1,-4,0,-4,0,0,-20,0,0,0,-4,0,0,0,0,0,0,-20,0
2,7,0,-1,-1,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
2,7,0,1,1,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
2,8,0,-1,-1,12,0,12,0,0,64,0,0,0,12,0,0,0,0,0,0,64,0
2,8,0,1,1,-12,0,-12,0,0,-64,0,0,0,-12,0,0,0,0,0,0,-64,0
2,8,1,-1,-1,9,66,75,3,113,64,-47,3,-1,75,32,0,-85,109,85,36,-43,0
2,8,1,1,1,-9,-66,-75,-3,-113,-64,47,-3,1,-75,-32,0,85,-109,-85,-36,43,0
2,8,0,-1,-1,4,0,4,0,0,20,0,0,0,4,0,0,0,0,0,0,20,0
2,8,0,1,1,-4,0,-4,0,0,-20,0,0,0,-4,0,0,0,0,0,0,-20,0
2,8,0,-1,-1,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
2,8,0,1,1,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
2,9,0,-1,-1,12,0,12,0,0,64,0,0,0,12,0,0,0,0,0,0,64,0
2,9,0,1,1,-12,0,-12,0,0,-64,0,0,0,-12,0,0,0,0,0,0,-64,0
2,9,1,-1,-1,19,98,117,4,145,64,-47,4,-1,117,42,0,-107,135,107,42,-75,0
2,9,1,1,1,-19,-98,-117,-4,-145,-64,47,-4,1,-117,-42,0,107,-135,-107,-42,75,0
2,9,0,-1,-1,4,0,4,0,0,20,0,0,0,4,0,0,0,0,0,0,20,0
2,9,0,1,1,-4,0,-4,0,0,-20,0,0,0,-4,0,0,0,0,0,0,-20,0
2,9,0,-1,-1,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
2,9,0,1,1,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
2,10,1,-1,-1,12,0,12,0,0,64,0,0,0,12,0,0,0,0,0,0,64,0
2,10,1,1,1,-12,0,-12,0,0,-64,0,0,0,-12,0,0,0,0,0,0,-64,0
2,10,0,-1,-1,4,0,4,0,0,20,0,0,0,4,0,0,0,0,0,0,20,0
2,10,0,1,1,-4,0,-4,0,0,-20,0,0,0,-4,0,0,0,0,0,0,-20,0
2,10,0,-1,-1,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
2,10,0,1,1,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
2,11,0,-1,-1,-17,0,-17,1,82,-75,-82,1,-1,-17,0,0,-3,40,3,36,-110,0
2,11,0,1,1,17,0,17,-1,-82,75,82,-1,1,17,0,0,3,-40,-3,-36,110,0
2,11,0,-1,-1,12,0,12,1,82,64,-82,1,-1,12,0,0,-3,40,3,36,29,0
2,11,0,1,1,-12,0,-12,-1,-82,-64,82,-1,1,-12,0,0,3,-40,-3,-36,-29,0
2,11,1,-1,-1,-25,0,-25,0,0,-119,0,0,0,-25,0,0,0,0,0,0,-119,0
2,11,1,1,1,25,0,25,0,0,119,0,0,0,25,0,0,0,0,0,0,119,0
2,12,1,-1,-1,12,-27,-15,1,82,64,-109,1,-2,-15,0,0,-3,40,3,63,29,0
2,12,1,1,1,-12,27,15,-1,-82,-64,109,-1,2,15,0,0,3,-40,-3,-63,-29,0
2,12,0,-1,-1,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
2,12,0,1,1,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
2,12,0,-9,-1,-4,0,-4,-1,-109,-20,109,-1,2,-4,0,0,30,-67,-30,-63,7,0
2,12,0,9,1,4,0,4,1,109,20,-109,1,-2,4,0,0,-30,67,30,63,-7,0
2,13,0,-1,-1,14,8,22,2,117,64,-109,2,-2,22,0,0,-4,75,4,63,-6,0
2,13,0,1,1,-14,-8,-22,-2,-117,-64,109,-2,2,-22,0,0,4,-75,-4,-63,6,0
2,13,0,-1,-1,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
2,13,0,1,1,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
2,13,1,-1,-1,4,8,12,1,109,20,-101,1,-1,12,0,0,0,40,0,28,-7,0
2,13,1,1,1,-4,-8,-12,-1,-109,-20,101,-1,1,-12,0,0,0,-40,0,-28,7,0
2,14,1,-1,-1,14,8,22,2,117,64,-109,2,-2,22,0,0,-4,75,4,63,-6,0
2,14,1,1,1,-14,-8,-22,-2,-117,-64,109,-2,2,-22,0,0,4,-75,-4,-63,6,0
2,14,0,-1,-1,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
2,14,0,1,1,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
2,14,0,-1,-1,5,35,40,2,144,20,-109,2,-2,40,0,0,-31,102,31,63,-34,0
2,14,0,1,1,-5,-35,-40,-2,-144,-20,109,-2,2,-40,0,0,31,-102,-31,-63,34,0
2,15,0,-1,-1,15,45,60,3,154,64,-109,3,-2,60,5,0,-9,118,9,66,-43,0
2,15,0,1,1,-15,-45,-60,-3,-154,-64,109,-3,2,-60,-5,0,9,-118,-9,-66,43,0
2,15,0,-1,-1,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
2,15,0,1,1,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
2,15,1,-1,-1,5,45,50,2,144,20,-99,2,-1,50,0,0,0,75,0,26,-34,0
2,15,1,1,1,-5,-45,-50,-2,-144,-20,99,-2,1,-50,0,0,0,-75,0,-26,34,0
2,16,1,-1,-1,15,45,60,3,154,64,-109,3,-2,60,5,0,-9,118,9,66,-43,0
2,16,1,1,1,-15,-45,-60,-3,-154,-64,109,-3,2,-60,-5,0,9,-118,-9,-66,43,0
2,16,0,-1,-1,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
2,16,0,1,1,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
2,16,0,-1,-1,4,73,77,3,182,20,-109,3,-2,77,22,0,-37,146,37,66,-62,0
2,16,0,1,1,-4,-73,-77,-3,-182,-20,109,-3,2,-77,-22,0,37,-146,-37,-66,62,0
