PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin
1,0,0.2.0,0,673,4,889,860,758,821,795,70,1128,695
1,0,1.2.0,0,611,1,917,844,742,1002,785,62,928,615
1,0,2.1.0,0,605,0,862,860,742,1002,825,83,1096,649
1,0,3.2.0,0,605,0,896,875,757,1002,805,68,1093,660
1,0,4.3.0,0,666,3,882,860,742,856,821,72,1100,717
1,0,5.3.0,1,617,2,861,786,681,1002,804,77,1122,681
1,1,0.2.0,0,673,2,889,786,773,821,792,55,956,673
1,1,1.2.0,0,617,0,836,737,681,1002,771,62,1093,656
1,1,2.1.0,0,617,0,939,786,681,1002,810,77,1093,652
1,1,3.2.0,0,617,0,800,801,696,1002,802,62,996,680
1,1,4.3.56,0,636,1,888,786,681,998,807,57,1031,652
1,1,5.0.56,1,617,0,800,786,681,1002,800,69,1091,680
1,2,0.2.0,0,673,2,820,786,773,821,794,50,914,686
1,2,1.2.0,0,617,0,861,737,681,1002,778,56,926,672
1,2,2.1.0,0,617,0,939,786,681,1002,815,83,1093,673
1,2,3.2.0,0,617,0,800,801,696,1002,806,56,998,680
1,2,4.3.56,0,636,1,868,786,681,998,824,64,1093,644
1,2,5.4.90,1,680,3,803,786,708,1002,799,60,956,706
1,3,0.2.0,0,686,1,889,786,708,821,789,67,1061,706
1,3,1.2.0,0,680,0,800,708,708,1002,784,59,936,692
1,3,2.1.0,0,680,0,875,786,708,1002,812,81,1093,706
1,3,3.2.0,0,680,0,939,801,764,1002,812,58,1071,680
1,3,4.3.56,0,686,1,888,786,708,998,823,75,1122,707
1,3,5.1.137,1,680,0,939,786,708,1002,803,61,977,686
1,4,0.2.0,0,686,1,820,786,708,821,795,63,1122,706
1,4,1.2.0,0,680,0,836,708,708,1002,782,57,956,692
1,4,2.1.0,0,680,0,875,786,708,1002,823,86,1122,686
1,4,3.2.0,0,680,0,939,801,764,1002,794,62,1032,700
1,4,4.3.56,0,686,1,868,786,708,998,823,62,1001,708
1,4,5.2.181,1,680,0,803,786,708,1002,810,63,974,686
1,5,0.2.0,0,686,1,820,786,708,821,794,58,981,686
1,5,1.2.0,0,680,0,939,708,708,1002,778,54,926,708
1,5,2.1.0,0,680,0,875,786,708,1002,819,78,1098,700
1,5,3.2.0,1,680,0,800,801,764,1002,807,71,1014,680
1,5,4.3.56,0,686,1,888,786,708,998,831,65,1001,706
1,6,0.2.15,0,680,0,828,801,764,800,805,53,1022,680
1,6,1.2.15,0,680,0,939,764,764,1002,799,60,1002,700
1,6,2.1.0,0,680,0,939,801,764,1002,802,64,1032,700
1,6,3.3.56,1,680,0,939,801,764,1002,804,63,939,680
1,6,4.3.56,0,701,1,888,801,764,998,824,57,1109,708
1,7,0.2.15,0,680,0,803,801,764,800,789,53,977,680
1,7,1.2.15,0,680,0,828,797,764,1002,779,58,974,680
1,7,2.1.0,0,680,0,875,801,764,1002,815,71,1076,680
1,7,3.0.90,1,680,0,939,855,708,1002,790,70,1002,680
1,7,4.3.69,0,680,0,828,801,764,974,812,56,1002,708
1,8,0.2.15,0,680,0,848,855,708,800,774,53,1032,680
1,8,1.2.15,0,680,0,828,718,708,1002,787,67,1014,680
1,8,2.1.0,0,680,0,875,855,708,1002,809,73,1032,680
1,8,3.1.181,1,680,0,848,780,708,1002,788,64,1002,680
1,8,4.3.69,0,680,0,828,855,708,974,803,64,1032,708
1,9,0.2.15,0,680,0,803,780,708,800,765,47,875,680
1,9,1.2.15,0,680,0,828,718,708,1002,777,59,990,680
1,9,2.1.0,0,680,0,875,780,708,1002,808,73,1032,680
1,9,3.4.253,1,680,0,861,780,708,1002,782,61,1002,680
1,9,4.3.69,0,680,0,828,780,708,974,803,63,1014,680
1,10,0.2.15,0,680,0,836,780,708,800,766,48,875,680
1,10,1.2.15,0,680,0,828,718,708,1002,777,61,939,680
1,10,2.1.0,1,680,0,939,780,708,1002,819,77,1032,700
1,10,4.3.69,0,680,0,939,780,708,974,802,63,974,680
1,11,0.2.15,0,680,0,875,780,708,1032,783,63,1038,680
1,11,1.2.15,0,680,0,875,718,708,1002,785,68,974,680
1,11,2.2.96,1,708,1,875,1002,708,1002,868,70,1047,708
1,11,4.3.69,0,680,0,939,780,708,974,828,76,984,708
1,12,0.2.182,0,708,0,875,1002,708,1002,868,67,1002,708
1,12,1.2.15,0,708,0,875,828,708,1002,824,68,1002,708
1,12,2.0.132,1,708,0,939,1002,708,1002,881,79,1047,708
1,12,4.3.69,0,708,0,939,1002,708,974,871,83,1047,708
1,13,0.2.182,0,708,0,875,1002,708,1002,882,58,1002,728
1,13,1.2.15,0,708,0,939,828,708,1002,834,73,1002,708
1,13,2.4.152,1,875,1,939,1002,875,1002,898,46,1047,875
1,13,4.3.69,0,708,0,939,1002,708,974,888,70,1047,708
1,14,0.2.182,0,875,0,875,1002,875,1002,890,40,1002,875
1,14,1.2.15,0,875,0,875,875,875,1002,883,31,1047,875
1,14,2.3.208,1,875,0,875,1002,875,1002,891,41,1047,875
1,14,4.3.69,0,875,0,939,1002,875,974,916,55,1047,875
1,15,0.2.182,1,875,0,875,1002,875,1002,902,49,1002,875
1,15,1.2.15,0,875,0,875,875,875,1002,885,27,1002,875
1,15,4.3.69,0,875,0,939,1002,875,974,923,55,1047,875
1,16,0.0.278,1,875,0,875,1002,875,1002,910,55,1002,875
1,16,1.2.15,0,875,0,875,875,875,1002,882,27,1002,875
1,16,4.3.69,0,875,0,875,1002,875,1002,901,49,1002,875
1,17,0.1.374,1,875,0,875,1002,875,1002,889,39,1002,875
1,17,1.2.15,0,875,0,875,875,875,1002,881,28,1002,875
1,17,4.3.69,0,875,0,875,1002,875,1002,905,53,1002,875
1,18,0.4.450,1,875,0,875,1002,875,1002,894,45,1002,875
1,18,1.2.15,0,875,0,875,875,875,1002,884,31,1002,875
1,18,4.3.69,0,875,0,875,1002,875,1002,918,59,1002,875
1,19,0.3.460,1,875,0,875,1002,875,1002,907,55,1002,875
1,19,1.2.15,0,875,0,875,875,875,1002,878,18,1002,875
1,19,4.3.69,0,875,0,875,1002,875,1002,908,56,1002,875
1,20,1.2.15,0,875,0,875,875,875,1002,885,34,1002,875
1,20,4.3.69,1,875,0,875,1002,875,1002,909,56,1002,875
1,21,1.2.15,0,875,0,875,875,875,1002,894,45,1002,875
1,21,4.0.165,1,875,0,875,1002,875,1002,950,62,1002,875
1,22,1.2.15,0,875,0,875,875,875,1002,909,56,1002,875
1,22,4.2.278,1,875,0,875,1002,875,1002,973,53,1002,875
1,23,1.2.15,0,875,0,875,1002,875,1002,947,63,1002,875
1,23,4.4.333,1,1002,1,1002,1002,1002,1002,1002,0,1002,1002
1,24,1.2.15,0,1002,0,1002,1002,1002,1002,1002,0,1002,1002
1,24,4.1.450,1,1002,0,1002,1002,1002,1002,1002,0,1002,1002
1,25,1.2.15,1,1002,0,1002,1002,1002,1002,1002,0,1002,1002
1,26,1.4.460,1,1002,0,1002,1002,1002,1002,1002,0,1002,1002
1,27,1.0.548,1,1002,0,1002,1002,1002,1002,1002,0,1002,1002
1,28,1.1.724,1,1002,0,1002,1002,1002,1002,1002,0,1002,1002
1,29,1.3.866,1,1002,0,1002,1002,1002,1002,1002,0,1002,1002
2,0,0.0.0,1,468,0,641,470,650,607,587,54,738,468
2,0,1.2.0,0,471,1,641,597,650,607,610,45,749,471
2,0,2.3.0,0,468,0,641,559,650,607,605,64,755,470
2,0,3.1.0,0,468,0,641,611,650,607,588,61,734,468
2,0,4.2.0,0,468,0,645,470,503,647,558,53,772,468
2,0,5.0.0,0,468,0,639,470,622,631,572,62,744,468
2,1,0.2.10,1,479,2,641,570,661,607,590,61,735,479
2,1,1.2.0,0,471,1,641,597,650,607,609,53,760,471
2,1,2.3.0,0,468,0,641,569,650,607,593,56,749,469
2,1,3.1.0,0,468,0,641,621,650,607,602,64,751,469
2,1,4.2.0,0,468,0,645,470,558,647,565,47,689,470
2,1,5.0.10,0,468,0,641,470,618,607,574,61,749,468
2,2,0.1.11,1,479,0,641,570,661,607,590,54,734,481
2,2,1.2.11,0,482,1,641,608,661,641,613,61,772,482
2,2,2.3.0,0,479,0,641,658,661,607,598,58,729,481
2,2,3.1.0,0,479,0,641,621,661,607,598,64,785,479
2,2,4.2.11,0,479,0,641,570,479,641,559,56,734,479
2,2,5.0.10,0,479,0,641,570,618,607,577,59,732,479
2,3,0.3.55,1,479,0,641,570,661,607,602,53,738,481
2,3,1.2.11,0,482,1,641,608,661,641,601,54,748,484
2,3,2.3.0,0,479,0,641,658,661,607,602,58,752,479
2,3,3.1.0,0,479,0,641,621,661,607,599,51,751,479
2,3,4.2.11,0,479,0,641,570,479,641,570,56,712,479
2,3,5.0.10,0,479,0,641,570,618,607,588,48,710,479
2,4,0.4.91,1,499,2,641,570,661,607,601,48,734,501
2,4,1.2.11,0,482,1,641,608,661,641,610,48,711,501
2,4,2.3.0,0,479,0,641,658,661,607,601,58,749,479
2,4,3.1.0,0,479,0,641,621,661,607,606,55,762,481
2,4,4.2.11,0,479,0,641,570,479,641,574,49,684,479
2,4,5.0.10,0,479,0,641,570,618,607,591,51,724,481
2,5,1.2.11,0,499,0,641,608,661,641,613,45,732,526
2,5,2.3.0,0,499,0,641,658,661,607,622,56,751,499
2,5,3.1.0,0,499,0,641,621,661,607,606,57,734,501
2,5,4.2.11,0,499,0,641,570,564,641,581,48,675,499
2,5,5.0.10,1,499,0,641,570,618,607,600,51,762,499
2,6,1.2.11,0,499,0,641,544,618,641,600,47,712,516
2,6,2.3.0,0,499,0,641,658,618,607,612,57,759,514
2,6,3.1.0,0,499,0,641,621,618,607,604,50,724,499
2,6,4.2.11,0,499,0,641,570,564,641,580,43,663,499
2,6,5.4.49,1,499,0,641,570,618,607,595,44,724,499
2,7,1.2.11,0,499,0,641,544,618,641,605,46,736,501
2,7,2.3.0,0,499,0,641,658,618,607,606,52,759,501
2,7,3.1.0,0,499,0,641,621,618,607,608,57,736,501
2,7,4.2.11,0,499,0,641,570,521,641,593,48,716,499
2,7,5.1.87,1,499,0,641,570,618,607,604,55,732,514
2,8,1.2.11,0,499,0,641,544,618,641,597,54,732,499
2,8,2.3.0,0,499,0,641,658,618,607,601,57,749,499
2,8,3.1.0,0,499,0,641,621,618,607,609,59,751,501
2,8,4.2.11,0,499,0,641,570,521,641,596,50,744,499
2,8,5.2.114,1,499,0,641,570,618,607,605,51,714,501
2,9,1.2.11,0,499,0,641,544,618,641,597,55,719,499
2,9,2.3.0,0,499,0,641,658,618,607,618,54,759,499
2,9,3.1.0,0,499,0,641,621,618,607,601,46,697,501
2,9,4.2.11,0,499,0,641,570,521,641,584,40,645,499
2,9,5.3.153,1,499,0,641,570,618,607,598,54,749,499
2,10,1.2.11,0,499,0,641,544,618,641,603,51,714,499
2,10,2.3.0,1,499,0,641,658,618,607,618,55,749,499
2,10,3.1.0,0,499,0,641,621,618,607,607,55,744,501
