PID,Step,Rank,ResultingOptMakespan,Followed,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrival,phi.procTotal,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
1,2,1,1,0,-4,0,-4,0,0,-20,0,0,0,-4,-4,0,0,0,0,0,-20,0
1,2,-1,-2,0,-29,0,-29,0,0,-139,0,0,0,-29,-29,0,0,0,0,0,-139,0
1,2,1,2,0,29,0,29,0,0,139,0,0,0,29,29,0,0,0,0,0,139,0
1,3,-1,-1,0,12,0,12,0,0,64,0,0,0,12,12,0,0,0,0,0,64,0
1,3,1,1,0,-12,0,-12,0,0,-64,0,0,0,-12,-12,0,0,0,0,0,-64,0
1,3,-1,-1,0,18,0,18,0,0,64,0,0,0,18,18,0,0,0,0,0,64,0
1,3,1,1,0,-18,0,-18,0,0,-64,0,0,0,-18,-18,0,0,0,0,0,-64,0
1,3,-1,-1,1,-19,18,-1,3,24,-79,-6,3,-1,-1,-1,0,-24,24,24,-1,-103,0
1,3,1,1,1,19,-18,1,-3,-24,79,6,-3,1,1,1,0,24,-24,-24,1,103,0
1,3,-1,-1,0,4,0,4,0,0,20,0,0,0,4,4,0,0,0,0,0,20,0
1,3,1,1,0,-4,0,-4,0,0,-20,0,0,0,-4,-4,0,0,0,0,0,-20,0
1,3,-1,-2,0,-29,0,-29,0,0,-139,0,0,0,-29,-29,0,0,0,0,0,-139,0
1,3,1,2,0,29,0,29,0,0,139,0,0,0,29,29,0,0,0,0,0,139,0
1,4,-1,-1,0,12,0,12,0,0,64,0,0,0,12,12,0,0,0,0,0,64,0
1,4,1,1,0,-12,0,-12,0,0,-64,0,0,0,-12,-12,0,0,0,0,0,-64,0
1,4,-1,-1,0,18,0,18,0,0,64,0,0,0,18,18,0,0,0,0,0,64,0
1,4,1,1,0,-18,0,-18,0,0,-64,0,0,0,-18,-18,0,0,0,0,0,-64,0
1,4,-1,-1,0,-13,22,9,4,28,-79,-6,4,-1,9,9,0,-28,28,28,11,-107,0
1,4,1,1,0,13,-22,-9,-4,-28,79,6,-4,1,-9,-9,0,28,-28,-28,-11,107,0
1,4,-1,-1,1,4,0,4,0,0,20,0,0,0,4,4,0,0,0,0,0,20,0
1,4,1,1,1,-4,0,-4,0,0,-20,0,0,0,-4,-4,0,0,0,0,0,-20,0
1,4,-1,-2,0,-29,0,-29,0,0,-139,0,0,0,-29,-29,0,0,0,0,0,-139,0
1,4,1,2,0,29,0,29,0,0,139,0,0,0,29,29,0,0,0,0,0,139,0
1,5,-1,-1,0,12,0,12,0,0,64,0,0,0,12,12,0,0,0,0,0,64,0
1,5,1,1,0,-12,0,-12,0,0,-64,0,0,0,-12,-12,0,0,0,0,0,-64,0
1,5,-1,-1,0,18,0,18,0,0,64,0,0,0,18,18,0,0,0,0,0,64,0
1,5,1,1,0,-18,0,-18,0,0,-64,0,0,0,-18,-18,0,0,0,0,0,-64,0
1,5,-1,-1,1,-13,-5,-18,4,28,-79,-33,4,-2,-18,-18,0,-28,28,28,38,-107,0
1,5,1,1,1,13,5,18,-4,-28,79,33,-4,2,18,18,0,28,-28,-28,-38,107,0
1,5,-1,-1,0,4,0,4,1,33,20,-33,1,-1,4,4,0,-17,23,17,19,-7,0
1,5,1,1,0,-4,0,-4,-1,-33,-20,33,-1,1,-4,-4,0,17,-23,-17,-19,7,0
1,5,-1,-1,0,-29,0,-29,0,0,-139,0,0,0,-29,-29,0,0,0,0,0,-139,0
1,5,1,1,0,29,0,29,0,0,139,0,0,0,29,29,0,0,0,0,0,139,0
1,6,-1,-1,0,12,0,12,0,0,64,0,0,0,12,12,0,0,0,0,0,64,0
1,6,1,1,0,-12,0,-12,0,0,-64,0,0,0,-12,-12,0,0,0,0,0,-64,0
1,6,-1,-1,0,18,0,18,0,0,64,0,0,0,18,18,0,0,0,0,0,64,0
1,6,1,1,0,-18,0,-18,0,0,-64,0,0,0,-18,-18,0,0,0,0,0,-64,0
1,6,-1,-1,1,4,0,4,1,33,20,-33,1,-1,4,4,0,-17,23,17,19,-7,0
1,6,1,1,1,-4,0,-4,-1,-33,-20,33,-1,1,-4,-4,0,17,-23,-17,-19,7,0
1,6,-1,-1,0,-29,0,-29,0,0,-139,0,0,0,-29,-29,0,0,0,0,0,-139,0
1,6,1,1,0,29,0,29,0,0,139,0,0,0,29,29,0,0,0,0,0,139,0
1,7,-1,-1,0,12,0,12,0,0,64,0,0,0,12,8,0,0,0,0,0,64,0
1,7,1,1,0,-12,0,-12,0,0,-64,0,0,0,-12,-8,0,0,0,0,0,-64,0
1,7,-1,-1,0,18,0,18,0,0,64,0,0,0,18,14,0,0,0,0,0,64,0
1,7,1,1,0,-18,0,-18,0,0,-64,0,0,0,-18,-14,0,0,0,0,0,-64,0
1,7,-1,-1,1,5,27,32,2,60,20,-33,2,-1,32,28,0,-36,52,36,21,-34,0
1,7,1,1,1,-5,-27,-32,-2,-60,-20,33,-2,1,-32,-28,0,36,-52,-36,-21,34,0
1,7,-1,-1,0,-29,0,-29,0,0,-139,0,0,0,-29,-25,0,0,0,0,0,-139,0
1,7,1,1,0,29,0,29,0,0,139,0,0,0,29,25,0,0,0,0,0,139,0
1,8,-1,-1,0,12,0,12,0,0,64,0,0,0,12,0,0,0,0,0,0,64,0
1,8,1,1,0,-12,0,-12,0,0,-64,0,0,0,-12,0,0,0,0,0,0,-64,0
1,8,-1,-1,0,18,0,18,0,0,64,0,0,0,18,0,0,0,0,0,0,64,0
1,8,1,1,0,-18,0,-18,0,0,-64,0,0,0,-18,0,0,0,0,0,0,-64,0
1,8,-1,-1,1,4,55,59,3,88,20,-33,3,-1,59,27,0,-60,84,60,22,-62,0
1,8,1,1,1,-4,-55,-59,-3,-88,-20,33,-3,1,-59,-27,0,60,-84,-60,-22,62,0
1,8,-1,-1,0,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
1,8,1,1,0,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
1,9,-1,-1,0,12,0,12,0,0,64,0,0,0,12,0,0,0,0,0,0,64,0
1,9,1,1,0,-12,0,-12,0,0,-64,0,0,0,-12,0,0,0,0,0,0,-64,0
1,9,-1,-1,0,18,0,18,0,0,64,0,0,0,18,0,0,0,0,0,0,64,0
1,9,1,1,0,-18,0,-18,0,0,-64,0,0,0,-18,0,0,0,0,0,0,-64,0
1,9,-1,-1,1,5,82,87,4,115,20,-33,4,-1,87,28,0,-77,105,77,28,-89,0
1,9,1,1,1,-5,-82,-87,-4,-115,-20,33,-4,1,-87,-28,0,77,-105,-77,-28,89,0
1,9,-1,-1,0,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
1,9,1,1,0,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
1,10,-1,-1,1,12,0,12,0,0,64,0,0,0,12,0,0,0,0,0,0,64,0
1,10,1,1,1,-12,0,-12,0,0,-64,0,0,0,-12,0,0,0,0,0,0,-64,0
1,10,-1,-1,0,18,0,18,0,0,64,0,0,0,18,0,0,0,0,0,0,64,0
1,10,1,1,0,-18,0,-18,0,0,-64,0,0,0,-18,0,0,0,0,0,0,-64,0
1,10,-1,-1,0,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
1,10,1,1,0,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
1,11,-1,-1,1,-17,0,-17,1,68,-75,-68,1,-1,-17,0,0,-8,31,8,27,-110,0
1,11,1,1,1,17,0,17,-1,-68,75,68,-1,1,17,0,0,8,-31,-8,-27,110,0
1,11,-1,-1,1,12,0,12,1,68,64,-68,1,-1,12,0,0,-8,31,8,27,29,0
1,11,1,1,1,-12,0,-12,-1,-68,-64,68,-1,1,-12,0,0,8,-31,-8,-27,-29,0
1,11,-1,-1,0,-11,0,-11,0,0,-75,0,0,0,-11,0,0,0,0,0,0,-75,0
1,11,1,1,0,11,0,11,0,0,75,0,0,0,11,0,0,0,0,0,0,75,0
1,12,-1,-1,1,-15,35,20,2,103,-75,-68,2,-1,20,0,0,-15,67,15,28,-145,0
1,12,1,1,1,15,-35,-20,-2,-103,75,68,-2,1,-20,0,0,15,-67,-15,-28,145,0
1,12,-1,-1,1,14,35,49,2,103,64,-68,2,-1,49,0,0,-15,67,15,28,-6,0
1,12,1,1,1,-14,-35,-49,-2,-103,-64,68,-2,1,-49,0,0,15,-67,-15,-28,6,0
1,12,-1,-1,0,-11,0,-11,0,0,-75,0,0,0,-11,0,0,0,0,0,0,-75,0
1,12,1,1,0,11,0,11,0,0,75,0,0,0,11,0,0,0,0,0,0,75,0
1,13,-1,-1,1,-14,72,58,3,140,-75,-68,3,-1,58,35,0,-25,109,25,30,-182,0
1,13,1,1,1,14,-72,-58,-3,-140,75,68,-3,1,-58,-35,0,25,-109,-25,-30,182,0
1,13,-1,-1,1,15,72,87,3,140,64,-68,3,-1,87,35,0,-25,109,25,30,-43,0
1,13,1,1,1,-15,-72,-87,-3,-140,-64,68,-3,1,-87,-35,0,25,-109,-25,-30,43,0
1,13,-1,-1,0,-11,0,-11,0,0,-75,0,0,0,-11,0,0,0,0,0,0,-75,0
1,13,1,1,0,11,0,11,0,0,75,0,0,0,11,0,0,0,0,0,0,75,0
1,14,-1,-1,1,-16,110,94,4,178,-75,-68,4,-1,94,36,0,-35,140,35,35,-220,0
1,14,1,1,1,16,-110,-94,-4,-178,75,68,-4,1,-94,-36,0,35,-140,-35,-35,220,0
1,14,-1,-1,1,13,110,123,4,178,64,-68,4,-1,123,36,0,-35,140,35,35,-81,0
1,14,1,1,1,-13,-110,-123,-4,-178,-64,68,-4,1,-123,-36,0,35,-140,-35,-35,81,0
1,14,-1,-1,0,-11,0,-11,0,0,-75,0,0,0,-11,0,0,0,0,0,0,-75,0
1,14,1,1,0,11,0,11,0,0,75,0,0,0,11,0,0,0,0,0,0,75,0
1,15,-1,-1,1,-11,0,-11,0,0,-75,0,0,0,-11,0,0,0,0,0,0,-75,0
1,15,1,1,1,11,0,11,0,0,75,0,0,0,11,0,0,0,0,0,0,75,0
1,15,-1,-1,1,18,0,18,0,0,64,0,0,0,18,0,0,0,0,0,0,64,0
1,15,1,1,1,-18,0,-18,0,0,-64,0,0,0,-18,0,0,0,0,0,0,-64,0
1,16,-1,-1,1,9,0,9,1,109,64,-109,1,-1,9,0,0,-6,37,6,33,23,0
1,16,1,1,1,-9,0,-9,-1,-109,-64,109,-1,1,-9,0,0,6,-37,-6,-33,-23,0
1,16,-1,-1,0,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
1,16,1,1,0,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
1,17,-1,-1,1,11,32,43,2,141,64,-109,2,-1,43,0,0,-1,68,1,32,-9,0
1,17,1,1,1,-11,-32,-43,-2,-141,-64,109,-2,1,-43,0,0,1,-68,-1,-32,9,0
1,17,-1,-1,0,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
1,17,1,1,0,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
1,18,-1,-1,1,9,69,78,3,175,64,-106,3,-1,78,0,0,0,109,0,33,-43,0
1,18,1,1,1,-9,-69,-78,-3,-175,-64,106,-3,1,-78,0,0,0,-109,0,-33,43,0
1,18,-1,-1,0,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
1,18,1,1,0,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
1,19,-1,-1,1,19,105,124,4,210,64,-105,4,-1,124,42,0,0,140,0,40,-75,0
1,19,1,1,1,-19,-105,-124,-4,-210,-64,105,-4,1,-124,-42,0,0,-140,0,-40,75,0
1,19,-1,-1,0,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
1,19,1,1,0,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
1,20,-1,-1,1,29,0,29,0,0,139,0,0,0,29,0,0,0,0,0,0,139,0
1,20,1,1,1,-29,0,-29,0,0,-139,0,0,0,-29,0,0,0,0,0,0,-139,0
2,0,-1,-1,1,14,0,14,0,0,71,0,0,0,14,14,0,0,0,0,0,71,0
2,0,1,1,1,-14,0,-14,0,0,-71,0,0,0,-14,-14,0,0,0,0,0,-71,0
2,0,-1,-1,1,8,0,8,0,0,40,0,0,0,8,8,0,0,0,0,0,40,0
2,0,1,1,1,-8,0,-8,0,0,-40,0,0,0,-8,-8,0,0,0,0,0,-40,0
2,0,-1,-1,1,18,0,18,0,0,81,0,0,0,18,18,0,0,0,0,0,81,0
2,0,1,1,1,-18,0,-18,0,0,-81,0,0,0,-18,-18,0,0,0,0,0,-81,0
2,0,-1,-1,1,2,0,2,0,0,5,0,0,0,2,2,0,0,0,0,0,5,0
2,0,1,1,1,-2,0,-2,0,0,-5,0,0,0,-2,-2,0,0,0,0,0,-5,0
2,0,-1,-2,1,-19,0,-19,0,0,-91,0,0,0,-19,-19,0,0,0,0,0,-91,0
2,0,1,2,1,19,0,19,0,0,91,0,0,0,19,19,0,0,0,0,0,91,0
2,1,-1,-3,0,-5,0,-5,0,0,-20,0,0,0,-5,-5,0,0,0,0,0,-20,0
2,1,1,3,0,5,0,5,0,0,20,0,0,0,5,5,0,0,0,0,0,20,0
2,1,-1,-3,1,-16,0,-16,1,16,-91,-16,1,-1,-16,-16,0,-16,16,16,18,-107,0
2,1,1,3,1,16,0,16,-1,-16,91,16,-1,1,16,16,0,16,-16,-16,-18,107,0
2,1,-1,-3,0,-11,0,-11,0,0,-51,0,0,0,-11,-11,0,0,0,0,0,-51,0
2,1,1,3,0,11,0,11,0,0,51,0,0,0,11,11,0,0,0,0,0,51,0
2,1,-1,-3,0,-1,0,-1,0,0,-10,0,0,0,-1,-1,0,0,0,0,0,-10,0
2,1,1,3,0,1,0,1,0,0,10,0,0,0,1,1,0,0,0,0,0,10,0
2,1,-1,-3,0,-17,0,-17,0,0,-86,0,0,0,-17,-17,0,0,0,0,0,-86,0
2,1,1,3,0,17,0,17,0,0,86,0,0,0,17,17,0,0,0,0,0,86,0
2,2,-1,-3,0,-5,0,-5,0,0,-20,0,0,0,-5,-5,0,0,0,0,0,-20,0
2,2,1,3,0,5,0,5,0,0,20,0,0,0,5,5,0,0,0,0,0,20,0
2,2,-1,-3,1,-14,19,5,2,35,-91,-16,2,-1,5,5,0,-35,35,35,20,-126,0
2,2,1,3,1,14,-19,-5,-2,-35,91,16,-2,1,-5,-5,0,35,-35,-35,-20,126,0
2,2,-1,-3,0,-11,0,-11,0,0,-51,0,0,0,-11,-11,0,0,0,0,0,-51,0
2,2,1,3,0,11,0,11,0,0,51,0,0,0,11,11,0,0,0,0,0,51,0
2,2,-1,-3,0,-1,0,-1,0,0,-10,0,0,0,-1,-1,0,0,0,0,0,-10,0
2,2,1,3,0,1,0,1,0,0,10,0,0,0,1,1,0,0,0,0,0,10,0
2,2,-1,-3,0,-17,0,-17,0,0,-86,0,0,0,-17,-16,0,0,0,0,0,-86,0
2,2,1,3,0,17,0,17,0,0,86,0,0,0,17,16,0,0,0,0,0,86,0
2,3,-1,-3,0,-5,0,-5,0,0,-20,0,0,0,-5,0,0,0,0,0,0,-20,0
2,3,1,3,0,5,0,5,0,0,20,0,0,0,5,0,0,0,0,0,0,20,0
2,3,-1,-3,1,-22,40,18,3,56,-91,-16,3,-1,18,13,0,-56,56,56,12,-147,0
2,3,1,3,1,22,-40,-18,-3,-56,91,16,-3,1,-18,-13,0,56,-56,-56,-12,147,0
2,3,-1,-3,0,-11,0,-11,0,0,-51,0,0,0,-11,0,0,0,0,0,0,-51,0
2,3,1,3,0,11,0,11,0,0,51,0,0,0,11,0,0,0,0,0,0,51,0
2,3,-1,-3,0,-1,0,-1,0,0,-10,0,0,0,-1,0,0,0,0,0,0,-10,0
2,3,1,3,0,1,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,10,0
2,3,-1,-3,0,-17,0,-17,0,0,-86,0,0,0,-17,0,0,0,0,0,0,-86,0
2,3,1,3,0,17,0,17,0,0,86,0,0,0,17,0,0,0,0,0,0,86,0
2,4,-1,-3,0,-5,0,-5,0,0,-20,0,0,0,-5,0,0,0,0,0,0,-20,0
2,4,1,3,0,5,0,5,0,0,20,0,0,0,5,0,0,0,0,0,0,20,0
2,4,-1,-3,1,-20,53,33,4,69,-91,-16,4,-1,33,15,0,-69,69,69,21,-160,0
2,4,1,3,1,20,-53,-33,-4,-69,91,16,-4,1,-33,-15,0,69,-69,-69,-21,160,0
2,4,-1,-3,0,-11,0,-11,0,0,-51,0,0,0,-11,0,0,0,0,0,0,-51,0
2,4,1,3,0,11,0,11,0,0,51,0,0,0,11,0,0,0,0,0,0,51,0
2,4,-1,-3,0,-1,0,-1,0,0,-10,0,0,0,-1,0,0,0,0,0,0,-10,0
2,4,1,3,0,1,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,10,0
2,4,-1,-3,0,-17,0,-17,0,0,-86,0,0,0,-17,0,0,0,0,0,0,-86,0
2,4,1,3,0,17,0,17,0,0,86,0,0,0,17,0,0,0,0,0,0,86,0
2,5,-1,-3,1,-5,0,-5,0,0,-20,0,0,0,-5,0,0,0,0,0,0,-20,0
2,5,1,3,1,5,0,5,0,0,20,0,0,0,5,0,0,0,0,0,0,20,0
2,5,-1,-3,0,-11,0,-11,0,0,-51,0,0,0,-11,0,0,0,0,0,0,-51,0
2,5,1,3,0,11,0,11,0,0,51,0,0,0,11,0,0,0,0,0,0,51,0
2,5,-1,-3,0,-1,0,-1,0,0,-10,0,0,0,-1,0,0,0,0,0,0,-10,0
2,5,1,3,0,1,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,10,0
2,5,-1,-3,0,-17,0,-17,0,0,-86,0,0,0,-17,0,0,0,0,0,0,-86,0
2,5,1,3,0,17,0,17,0,0,86,0,0,0,17,0,0,0,0,0,0,86,0
2,6,-1,-2,0,-4,0,-4,1,46,-20,-46,1,-1,-4,0,0,-11,27,11,29,-50,0
2,6,1,2,0,4,0,4,-1,-46,20,46,-1,1,4,0,0,11,-27,-11,-29,50,0
2,6,-1,-2,1,-11,0,-11,0,0,-51,0,0,0,-11,0,0,0,0,0,0,-51,0
2,6,1,2,1,11,0,11,0,0,51,0,0,0,11,0,0,0,0,0,0,51,0
2,6,-1,-2,0,-1,0,-1,0,0,-10,0,0,0,-1,0,0,0,0,0,0,-10,0
2,6,1,2,0,1,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,10,0
2,6,-1,-2,0,-17,0,-17,0,0,-86,0,0,0,-17,0,0,0,0,0,0,-86,0
2,6,1,2,0,17,0,17,0,0,86,0,0,0,17,0,0,0,0,0,0,86,0
2,7,-1,-19,1,5,-24,-19,0,-24,31,0,0,0,-19,-12,0,24,-24,-24,0,25,0
