PID,Step,Dispatch,Followed,ResultingOptMakespan,sdr.MWR,sdr.LWR,sdr.SPT,sdr.LPT,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin,Rank
50,7,3.0.66,0,552,0,0,0,0,554,552,596,562,583,30,665,552,2
50,7,4.0.66,0,546,0,0,0,0,548,552,591,548,585,33,667,546,0
50,8,0.0.66,0,548,1,0,0,1,548,601,662,556,617,37,717,548,1
50,8,1.0.66,0,546,0,0,0,0,546,552,596,546,594,36,707,546,0
50,8,2.3.159,1,546,0,1,1,0,548,552,596,556,594,37,706,546,0
50,8,3.0.66,0,552,0,0,0,0,554,552,596,562,584,30,665,552,2
50,8,4.0.66,0,546,0,0,0,0,548,552,591,548,590,31,665,546,0
50,9,0.0.66,0,548,1,0,0,1,548,601,662,556,609,35,711,548,1
50,9,1.0.66,0,546,0,0,0,0,546,552,596,546,593,32,662,546,0
50,9,2.4.207,1,546,0,1,1,0,548,552,596,556,594,35,710,546,0
50,9,3.0.66,0,552,0,0,0,0,554,552,596,562,584,32,665,552,2
50,9,4.0.66,0,546,0,0,0,0,548,552,591,548,584,37,719,546,0
50,10,0.0.66,0,548,1,0,0,1,548,601,662,556,610,36,705,548,1
50,10,1.0.66,0,546,0,0,0,0,546,552,596,546,589,31,660,546,0
50,10,3.0.66,1,552,0,1,1,0,554,552,596,562,580,34,665,552,2
50,10,4.0.66,0,546,0,0,0,0,548,552,591,548,589,37,714,546,0
50,11,0.0.116,0,554,1,0,0,1,554,554,627,562,598,33,665,554,1
50,11,1.0.116,0,552,0,0,0,0,552,552,596,552,579,29,665,552,0
50,11,3.1.116,1,552,0,1,1,0,554,552,596,562,584,31,665,552,0
50,11,4.0.116,0,552,0,0,0,0,554,552,552,554,568,25,613,552,0
50,12,0.0.116,0,554,1,0,0,1,554,554,627,562,599,34,716,554,1
50,12,1.0.116,0,552,0,0,0,0,552,552,596,552,579,27,665,552,0
50,12,3.2.163,1,552,0,1,1,0,554,552,596,562,581,31,665,552,0
50,12,4.0.116,0,552,0,0,0,0,554,552,552,554,567,25,613,552,0
50,13,0.0.116,0,554,1,0,0,1,554,554,627,562,600,33,716,554,1
50,13,1.0.116,0,552,0,0,0,0,552,552,596,552,579,24,613,552,0
50,13,3.3.209,1,552,0,1,1,0,554,552,596,562,581,33,665,552,0
50,13,4.0.116,0,552,0,0,0,0,554,552,552,554,567,25,613,552,0
50,14,0.0.116,0,554,1,0,0,1,554,554,627,562,601,36,677,554,1
50,14,1.0.116,0,552,0,0,0,0,552,552,596,552,578,28,665,552,0
50,14,3.4.253,1,552,0,1,1,0,554,552,596,562,576,28,662,552,0
50,14,4.0.116,0,552,0,0,0,0,554,552,552,554,568,25,613,552,0
50,15,0.0.116,0,554,1,0,0,1,554,554,627,562,603,34,716,554,1
50,15,1.0.116,0,552,0,0,1,0,552,552,596,552,581,32,665,552,0
50,15,4.0.116,1,552,0,1,0,0,554,552,552,554,561,20,613,552,0
50,16,0.0.170,0,554,1,0,0,1,554,554,610,554,580,27,613,554,1
50,16,1.0.170,0,552,0,0,1,0,552,552,552,552,552,0,552,552,0
50,16,4.1.170,1,552,0,1,0,0,554,552,552,554,569,26,613,552,0
50,17,0.0.170,0,554,1,0,0,1,554,554,610,554,580,28,613,554,1
50,17,1.0.170,0,552,0,0,1,0,552,552,552,552,552,0,552,552,0
50,17,4.2.222,1,552,0,1,0,0,554,552,552,554,564,23,613,552,0
50,18,0.0.170,0,554,1,0,0,1,554,554,610,554,585,27,613,554,1
50,18,1.0.170,0,552,0,0,1,0,552,552,552,552,552,0,552,552,0
50,18,4.3.274,1,552,0,1,0,0,554,552,552,554,568,26,613,552,0
50,19,0.0.170,0,554,1,0,0,1,554,554,610,554,582,28,613,554,1
50,19,1.0.170,0,552,0,0,1,0,552,552,552,552,552,0,552,552,0
50,19,4.4.326,1,552,0,1,0,0,554,552,552,554,568,25,613,552,0
50,20,0.0.170,0,554,1,0,0,1,554,554,610,554,581,28,613,554,1
50,20,1.0.170,1,552,0,1,1,0,552,552,552,552,552,0,552,552,0
50,21,0.0.222,0,552,1,0,0,1,552,552,552,552,552,0,552,552,0
50,21,1.1.222,1,552,0,1,1,0,552,552,552,552,552,0,552,552,0
50,22,0.0.222,0,552,1,0,0,1,552,552,552,552,552,0,552,552,0
50,22,1.2.280,1,552,0,1,1,0,552,552,552,552,552,0,552,552,0
50,23,0.0.222,0,552,1,0,0,1,552,552,552,552,552,0,552,552,0
50,23,1.3.335,1,552,0,1,1,0,552,552,552,552,552,0,552,552,0
50,24,0.0.222,0,552,1,0,0,1,552,552,552,552,552,0,552,552,0
50,24,1.4.388,1,552,0,1,1,0,552,552,552,552,552,0,552,552,0
50,25,0.0.222,1,552,1,1,1,1,552,552,552,552,552,0,552,552,0
50,26,0.1.288,1,552,1,1,1,1,552,552,552,552,552,0,552,552,0
50,27,0.2.353,1,552,1,1,1,1,552,552,552,552,552,0,552,552,0
50,28,0.3.420,1,552,1,1,1,1,552,552,552,552,552,0,552,552,0
50,29,0.4.485,1,552,1,1,1,1,552,552,552,552,552,0,552,552,0
51,0,0.0.0,0,567,0,0,0,0,693,603,690,575,661,45,774,574,0
51,0,1.0.0,0,567,0,0,0,0,756,571,690,637,659,46,833,571,0
51,0,2.0.0,1,567,0,1,1,0,755,571,690,636,654,40,754,570,0
51,0,3.0.0,0,572,1,0,0,1,756,607,630,637,671,47,800,593,2
51,0,4.0.0,0,568,0,0,0,0,690,602,690,572,663,42,773,568,1
51,0,5.0.0,0,567,0,0,0,0,689,604,689,575,654,41,754,577,0
51,1,0.0.30,0,568,0,0,0,0,692,603,690,574,653,41,755,571,1
51,1,1.0.30,0,567,0,0,0,0,755,571,690,636,635,40,756,571,0
51,1,2.1.30,1,567,0,1,1,0,755,571,690,636,643,39,759,568,0
51,1,3.0.30,0,572,1,0,0,1,755,607,630,636,666,43,763,577,2
51,1,4.0.30,0,567,0,0,0,0,689,602,690,571,655,41,751,567,0
51,1,5.0.30,0,568,0,0,0,0,688,604,689,574,649,41,807,577,1
51,2,0.0.30,0,568,0,0,0,0,692,603,690,574,652,48,757,574,1
51,2,1.0.30,0,567,0,0,0,0,755,571,690,636,645,43,759,568,0
51,2,2.2.59,1,567,0,1,1,0,755,571,690,636,658,45,757,570,0
51,2,3.0.30,0,572,1,0,0,1,755,607,630,636,663,43,813,573,2
51,2,4.0.30,0,567,0,0,0,0,689,602,690,571,655,40,755,567,0
51,2,5.0.30,0,568,0,0,0,0,688,604,689,574,654,44,779,570,1
51,3,0.0.30,0,568,0,0,0,0,692,603,690,574,644,43,754,570,1
51,3,1.0.30,0,567,0,0,0,0,755,571,690,636,641,45,759,567,0
51,3,2.3.88,1,567,0,1,1,0,755,571,690,636,655,44,793,570,0
51,3,3.0.30,0,572,1,0,0,1,755,607,630,636,663,40,808,593,2
51,3,4.0.30,0,567,0,0,0,0,689,602,690,571,657,43,784,567,0
51,3,5.0.30,0,568,0,0,0,0,688,604,689,574,649,41,800,571,1
51,4,0.0.30,0,568,0,0,0,0,692,603,690,574,650,56,833,568,1
51,4,1.0.30,0,567,0,0,0,0,755,571,690,636,655,45,753,571,0
51,4,2.4.116,1,567,0,1,1,0,755,571,690,636,660,45,805,571,0
51,4,3.0.30,0,572,1,0,0,1,755,607,630,636,670,42,808,606,2
51,4,4.0.30,0,567,0,0,0,0,689,602,690,571,663,39,755,570,0
51,4,5.0.30,0,568,0,0,0,0,688,604,689,574,657,45,814,571,1
51,5,0.0.30,0,568,0,0,0,0,692,603,690,574,647,46,773,570,1
51,5,1.0.30,1,567,0,1,1,0,755,571,690,636,645,39,751,570,0
51,5,3.0.30,0,572,1,0,0,1,755,607,630,636,668,42,816,578,2
51,5,4.0.30,0,567,0,0,0,0,689,602,690,571,657,41,779,567,0
51,5,5.0.30,0,568,0,0,0,0,688,604,689,574,655,47,781,568,1
51,6,0.0.66,0,571,0,0,0,0,692,571,690,574,638,50,750,571,2
51,6,1.1.66,1,567,0,1,1,0,755,571,690,636,642,41,759,567,0
51,6,3.0.66,0,573,1,0,0,1,755,573,630,636,645,39,756,573,3
51,6,4.0.66,0,567,0,0,0,0,689,567,690,571,645,34,747,567,0
51,6,5.0.66,0,570,0,0,0,0,688,570,689,574,642,48,811,570,1
51,7,0.0.66,0,571,0,0,0,0,692,571,690,574,633,49,757,571,2
51,7,1.2.101,1,567,0,1,1,0,755,571,690,636,640,44,808,568,0
51,7,3.0.66,0,573,1,0,0,1,755,573,630,636,654,46,757,573,3
51,7,4.0.66,0,567,0,0,0,0,689,567,690,571,650,37,749,567,0
51,7,5.0.66,0,570,0,0,0,0,688,570,689,574,632,46,751,570,1
51,8,0.0.66,0,571,0,0,0,0,692,571,690,574,625,45,756,571,2
51,8,1.3.132,1,567,0,1,1,0,755,571,690,636,636,46,750,570,0
51,8,3.0.66,0,573,1,0,0,1,755,573,630,636,652,42,757,573,3
51,8,4.0.66,0,567,0,0,0,0,689,567,690,571,646,39,748,567,0
51,8,5.0.66,0,570,0,0,0,0,688,570,689,574,638,47,804,570,1
51,9,0.0.66,0,571,0,0,0,0,692,571,690,574,622,44,750,571,2
51,9,1.4.164,1,567,0,1,1,0,755,571,690,636,633,37,756,568,0
51,9,3.0.66,0,573,1,0,0,1,755,573,630,636,645,41,754,573,3
51,9,4.0.66,0,567,0,0,0,0,689,567,690,571,647,34,749,568,0
51,9,5.0.66,0,570,0,0,0,0,688,570,689,574,639,37,755,570,1
51,10,0.0.66,1,571,0,1,0,0,692,571,690,574,623,45,746,571,2
51,10,3.0.66,0,573,1,0,0,1,755,573,630,636,657,45,759,573,3
51,10,4.0.66,0,567,0,0,1,0,689,567,690,571,642,36,750,567,0
51,10,5.0.66,0,570,0,0,0,0,688,570,689,574,642,46,812,573,1
51,11,0.1.128,1,571,0,1,0,0,692,571,690,574,615,42,755,571,0
51,11,3.0.128,0,574,1,0,0,1,692,574,630,574,627,42,757,574,1
51,11,4.0.128,0,571,0,0,1,0,751,571,690,633,653,46,751,571,0
51,11,5.0.128,0,571,0,0,0,0,694,571,633,576,612,41,695,571,0
51,12,0.2.188,1,571,0,1,1,0,692,571,690,574,615,34,695,571,0
51,12,3.0.128,0,574,1,0,0,1,692,574,630,574,632,39,699,574,1
51,12,4.0.128,0,571,0,0,0,0,629,571,690,572,628,36,756,571,0
51,12,5.0.128,0,571,0,0,0,0,694,571,633,576,607,42,753,571,0
51,13,0.3.244,1,571,0,1,0,0,692,571,690,574,615,40,756,571,0
51,13,3.0.128,0,574,1,0,0,1,692,574,630,574,634,44,755,574,1
51,13,4.0.128,0,571,0,0,1,0,629,571,690,572,626,36,748,571,0
51,13,5.0.128,0,571,0,0,0,0,694,571,633,576,619,50,750,571,0
51,14,0.4.305,1,571,0,1,0,0,692,571,690,574,619,42,698,571,0
51,14,3.0.128,0,574,1,0,0,1,692,574,630,574,623,40,752,574,1
51,14,4.0.128,0,571,0,0,1,0,629,571,690,572,621,36,756,571,0
51,14,5.0.128,0,571,0,0,0,0,694,571,633,576,619,47,750,571,0
51,15,3.0.128,0,574,1,0,0,1,692,574,630,574,637,45,751,574,1
51,15,4.0.128,0,571,0,0,1,0,629,571,690,572,623,39,756,571,0
51,15,5.0.128,1,571,0,1,0,0,694,571,633,576,608,43,750,571,0
51,16,3.0.191,0,576,1,0,0,1,694,576,576,576,602,41,695,576,1
51,16,4.0.191,0,571,0,0,1,0,689,571,633,632,648,43,753,571,0
51,16,5.1.191,1,571,0,1,0,0,694,571,633,576,598,31,695,571,0
51,17,3.0.191,0,576,1,0,0,1,694,576,576,576,591,33,695,576,1
51,17,4.0.191,0,571,0,0,1,0,632,571,633,571,596,30,633,571,0
51,17,5.2.252,1,571,0,1,0,0,694,571,633,576,593,33,695,571,0
51,18,3.0.191,0,576,1,0,0,1,694,576,576,576,594,36,695,576,1
51,18,4.0.191,0,571,0,0,1,0,632,571,633,571,601,30,633,571,0
51,18,5.3.311,1,571,0,1,0,0,694,571,633,576,594,34,695,571,0
51,19,3.0.191,0,576,1,0,0,1,694,576,576,576,594,38,695,576,1
51,19,4.0.191,0,571,0,0,1,0,632,571,633,571,598,30,633,571,0
51,19,5.4.375,1,571,0,1,0,0,694,571,633,576,605,37,695,571,0
51,20,3.0.191,0,576,1,0,0,1,694,576,576,576,593,33,695,576,1
51,20,4.0.191,1,571,0,1,1,0,632,571,633,571,601,30,633,571,0
51,21,3.0.248,0,571,1,0,0,1,632,633,633,571,613,28,633,571,0
51,21,4.1.252,1,571,0,1,1,0,632,571,633,571,585,26,633,571,0
51,22,3.0.248,0,571,1,0,1,1,632,571,633,571,591,28,633,571,0
51,22,4.2.317,1,571,0,1,0,0,632,571,571,571,574,13,632,571,0
51,23,3.0.248,0,571,1,0,0,1,632,571,571,571,577,18,632,571,0
51,23,4.3.383,1,571,0,1,1,0,571,571,571,571,571,0,571,571,0
51,24,3.0.248,0,571,1,0,0,1,571,571,571,571,571,0,571,571,0
51,24,4.4.446,1,571,0,1,1,0,571,571,571,571,571,0,571,571,0
51,25,3.0.248,1,571,1,1,1,1,571,571,571,571,571,0,571,571,0
51,26,3.1.317,1,571,1,1,1,1,571,571,571,571,571,0,571,571,0
51,27,3.2.383,1,571,1,1,1,1,571,571,571,571,571,0,571,571,0
51,28,3.3.446,1,571,1,1,1,1,571,571,571,571,571,0,571,571,0
51,29,3.4.509,1,571,1,1,1,1,571,571,571,571,571,0,571,571,0
52,0,0.0.0,0,709,0,0,0,0,745,717,717,712,795,49,924,710,0
52,0,1.0.0,0,710,0,0,0,0,714,717,746,750,799,51,992,715,1
52,0,2.0.0,0,709,0,0,0,0,710,717,747,751,801,43,923,713,0
52,0,3.0.0,0,713,1,0,0,1,746,775,808,750,837,49,996,749,3
52,0,4.0.0,0,713,0,0,0,0,743,761,753,749,812,48,956,716,3
52,0,5.0.0,1,712,0,1,1,0,749,717,746,716,799,51,991,716,2
52,1,0.0.55,0,712,0,0,1,0,800,717,746,767,793,49,915,712,0
52,1,1.0.55,0,713,0,0,0,0,717,717,755,717,781,40,918,713,1
52,1,2.0.55,0,712,0,0,0,0,713,717,750,713,774,42,914,713,0
52,1,3.0.55,0,716,1,0,0,1,749,775,789,716,820,45,935,723,2
52,1,4.0.55,0,716,0,0,0,0,746,760,766,720,800,45,905,716,2
52,1,5.1.55,1,712,0,1,0,0,749,717,717,716,793,50,933,714,0
52,2,0.0.55,0,712,0,0,1,0,748,717,717,715,774,44,885,713,0
52,2,1.0.55,0,713,0,0,0,0,717,717,755,717,785,45,909,714,1
52,2,2.0.55,0,712,0,0,0,0,713,717,750,713,786,44,876,712,0
52,2,3.0.55,0,716,1,0,0,1,749,775,789,716,819,45,936,728,2
52,2,4.0.55,0,716,0,0,0,0,746,760,766,720,802,41,921,720,2
52,2,5.2.112,1,712,0,1,0,0,749,717,717,716,782,47,909,712,0
52,3,0.0.55,0,712,0,0,0,0,748,717,717,715,773,46,924,712,0
52,3,1.0.55,0,713,0,0,0,0,717,717,755,717,793,41,916,713,1
52,3,2.0.55,0,712,0,0,0,0,713,717,750,713,780,46,910,712,0
52,3,3.0.55,0,716,1,0,0,1,749,775,789,716,822,46,969,727,2
52,3,4.0.55,0,716,0,0,0,0,746,760,766,720,794,42,904,717,2
52,3,5.3.169,1,712,0,1,1,0,749,717,717,716,794,49,924,716,0
52,4,0.0.55,0,712,0,0,0,0,748,717,717,715,779,48,906,712,0
52,4,1.0.55,0,713,0,0,0,0,717,717,755,717,784,45,932,714,1
52,4,2.0.55,0,712,0,0,0,0,713,717,750,713,778,43,916,712,0
52,4,3.0.55,0,716,1,0,0,1,749,775,789,716,818,42,917,728,2
52,4,4.0.55,0,716,0,0,0,0,746,760,766,720,796,40,907,717,2
52,4,5.4.221,1,712,0,1,1,0,749,717,717,716,793,46,917,713,0
52,5,0.0.55,1,712,0,1,1,0,748,717,717,715,772,47,923,712,0
52,5,1.0.55,0,713,0,0,0,0,717,717,755,717,786,42,916,717,1
52,5,2.0.55,0,712,0,0,0,0,713,717,750,713,776,46,945,712,0
52,5,3.0.55,0,716,1,0,0,1,749,775,789,716,815,49,922,716,2
52,5,4.0.55,0,716,0,0,0,0,746,760,766,720,803,41,907,719,2
52,6,0.1.112,1,712,0,1,1,0,748,717,717,715,770,43,908,712,0
52,6,1.0.111,0,713,0,0,0,0,716,717,755,716,762,40,859,716,1
52,6,2.0.111,0,712,0,0,0,0,712,717,717,712,750,34,856,712,0
52,6,3.0.111,0,715,1,0,0,1,748,775,789,715,790,44,923,715,2
52,6,4.0.111,0,716,0,0,0,0,745,717,766,719,783,43,930,716,3
52,7,0.2.169,1,712,0,1,1,0,748,717,717,715,773,42,859,712,0
52,7,1.0.111,0,713,0,0,0,0,716,717,755,716,767,34,863,716,1
52,7,2.0.111,0,712,0,0,0,0,712,717,717,712,755,39,859,712,0
52,7,3.0.111,0,715,1,0,0,1,748,775,789,715,793,45,916,715,2
52,7,4.0.111,0,716,0,0,0,0,745,717,766,719,771,44,920,716,3
52,8,0.3.222,1,712,0,1,1,0,748,717,717,715,771,39,868,712,0
52,8,1.0.111,0,713,0,0,0,0,716,717,755,716,769,41,910,713,1
52,8,2.0.111,0,712,0,0,0,0,712,717,717,712,753,39,859,712,0
52,8,3.0.111,0,715,1,0,0,1,748,775,789,715,797,44,928,715,2
52,8,4.0.111,0,716,0,0,0,0,745,717,766,719,779,38,923,717,3
52,9,0.4.279,1,712,0,1,1,0,748,717,717,715,775,48,919,712,0
52,9,1.0.111,0,713,0,0,0,0,716,717,755,716,758,40,859,713,1
52,9,2.0.111,0,712,0,0,0,0,712,717,717,712,749,37,859,712,0
52,9,3.0.111,0,715,1,0,0,1,748,775,789,715,791,47,917,715,2
52,9,4.0.111,0,716,0,0,0,0,745,717,766,719,774,42,906,716,3
52,10,1.0.111,0,713,0,0,0,0,716,717,755,716,754,38,863,713,1
52,10,2.0.111,1,712,0,1,1,0,712,717,717,712,748,38,859,712,0
52,10,3.0.111,0,715,1,0,0,1,748,775,789,715,801,41,919,715,2
52,10,4.0.111,0,716,0,0,0,0,745,717,766,719,789,48,923,716,3
52,11,1.0.172,0,713,0,0,0,0,713,717,717,713,734,32,792,713,1
52,11,2.1.172,1,712,0,1,1,0,712,717,717,712,750,40,854,712,0
52,11,3.0.172,0,712,1,0,0,1,712,775,789,712,777,44,931,712,0
52,11,4.0.172,0,716,0,0,0,0,716,717,766,716,751,33,859,716,2
52,12,1.0.172,0,713,0,0,0,0,713,717,717,713,732,31,792,713,1
52,12,2.2.232,1,712,0,1,1,0,712,717,717,712,759,43,863,712,0
52,12,3.0.172,0,712,1,0,0,1,712,775,789,712,772,40,856,712,0
52,12,4.0.172,0,716,0,0,0,0,716,717,766,716,751,40,863,716,2
52,13,1.0.172,0,713,0,0,0,0,713,717,717,713,727,26,792,713,1
52,13,2.3.292,1,712,0,1,1,0,712,717,717,712,758,38,856,712,0
52,13,3.0.172,0,712,1,0,0,1,712,775,789,712,780,45,924,712,0
52,13,4.0.172,0,716,0,0,0,0,716,717,766,716,749,36,863,716,2
52,14,1.0.172,0,713,0,0,1,0,713,717,717,713,733,31,792,713,1
52,14,2.4.353,1,712,0,1,0,0,712,717,717,712,760,45,924,712,0
52,14,3.0.172,0,712,1,0,0,1,712,775,789,712,776,43,931,712,0
52,14,4.0.172,0,716,0,0,0,0,716,717,766,716,748,33,863,716,2
52,15,1.0.172,1,713,0,1,1,0,713,717,717,713,731,29,792,713,1
52,15,3.0.172,0,712,1,0,0,1,712,775,789,712,780,38,864,712,0
52,15,4.0.172,0,716,0,0,0,0,716,717,766,716,748,37,863,716,2
52,16,1.1.234,1,713,0,1,1,0,713,717,717,713,729,29,792,713,0
52,16,3.0.234,0,713,1,0,0,1,713,713,789,713,745,37,792,713,0
52,16,4.0.234,0,717,0,0,0,0,717,717,717,717,717,0,717,717,1
52,17,1.2.296,1,713,0,1,1,0,713,717,717,713,738,33,792,713,0
52,17,3.0.234,0,713,1,0,0,1,713,713,789,713,749,37,792,713,0
52,17,4.0.234,0,717,0,0,0,0,717,717,717,717,717,0,717,717,1
52,18,1.3.363,1,713,0,1,1,0,713,717,717,713,734,31,792,713,0
52,18,3.0.234,0,713,1,0,0,1,713,713,789,713,748,37,792,713,0
52,18,4.0.234,0,717,0,0,0,0,717,717,717,717,717,0,717,717,1
52,19,1.4.425,1,713,0,1,1,0,713,717,717,713,735,32,792,713,0
52,19,3.0.234,0,713,1,0,0,1,713,713,789,713,747,37,792,713,0
52,19,4.0.234,0,717,0,0,0,0,717,717,717,717,717,0,717,717,1
52,20,3.0.234,0,713,1,0,0,1,713,713,789,713,754,37,792,713,0
52,20,4.0.234,1,717,0,1,1,0,717,717,717,717,717,0,717,717,1
52,21,3.0.305,0,717,1,0,0,1,717,717,717,717,717,0,717,717,0
52,21,4.1.305,1,717,0,1,1,0,717,717,717,717,717,0,717,717,0
52,22,3.0.305,0,717,1,0,0,1,717,717,717,717,717,0,717,717,0
52,22,4.2.377,1,717,0,1,1,0,717,717,717,717,717,0,717,717,0
52,23,3.0.305,0,717,1,0,0,1,717,717,717,717,717,0,717,717,0
52,23,4.3.451,1,717,0,1,1,0,717,717,717,717,717,0,717,717,0
52,24,3.0.305,0,717,1,0,0,1,717,717,717,717,717,0,717,717,0
52,24,4.4.519,1,717,0,1,1,0,717,717,717,717,717,0,717,717,0
52,25,3.0.305,1,717,1,1,1,1,717,717,717,717,717,0,717,717,0
52,26,3.1.390,1,717,1,1,1,1,717,717,717,717,717,0,717,717,0
52,27,3.2.471,1,717,1,1,1,1,717,717,717,717,717,0,717,717,0
52,28,3.3.555,1,717,1,1,1,1,717,717,717,717,717,0,717,717,0
52,29,3.4.639,1,717,1,1,1,1,717,717,717,717,717,0,717,717,0
53,0,0.0.0,0,641,0,0,0,0,652,652,657,643,705,36,799,647,0
53,0,1.0.0,1,643,0,1,0,0,645,652,656,659,693,38,794,643,1
53,0,2.0.0,0,641,0,0,1,0,641,652,656,655,687,37,789,641,0
53,0,3.0.0,0,645,0,0,0,0,654,652,659,647,703,39,846,647,2
53,0,4.0.0,0,643,1,0,0,1,650,701,709,657,726,42,855,643,1
53,0,5.0.0,0,646,0,0,0,0,655,652,652,662,701,40,803,646,3
53,1,0.0.46,0,643,0,0,0,0,645,652,657,645,692,34,798,643,0
53,1,1.1.46,1,643,0,1,1,0,645,652,656,659,690,37,792,645,0
53,1,2.0.46,0,643,0,0,0,0,643,652,656,657,682,32,760,643,0
53,1,3.0.46,0,647,0,0,0,0,649,652,659,649,695,34,793,647,2
53,1,4.0.46,0,645,1,0,0,1,645,701,709,659,712,40,815,645,1
53,1,5.0.46,0,648,0,0,0,0,650,652,652,664,681,31,755,648,3
53,2,0.0.46,0,643,0,0,0,0,645,652,657,645,687,33,805,645,0
53,2,1.2.86,1,643,0,1,0,0,645,652,656,659,695,39,847,643,0
53,2,2.0.46,0,643,0,0,1,0,643,652,656,657,680,35,794,643,0
53,2,3.0.46,0,647,0,0,0,0,649,652,659,649,692,34,788,647,2
53,2,4.0.46,0,645,1,0,0,1,645,701,709,659,711,42,798,645,1
53,2,5.0.46,0,648,0,0,0,0,650,652,652,664,691,37,795,648,3
53,3,0.0.46,0,643,0,0,0,0,645,652,657,645,696,36,793,645,0
53,3,1.3.129,1,643,0,1,0,0,645,652,656,659,697,38,798,645,0
53,3,2.0.46,0,643,0,0,1,0,643,652,656,657,676,33,797,643,0
53,3,3.0.46,0,647,0,0,0,0,649,652,659,649,696,34,796,647,2
53,3,4.0.46,0,645,1,0,0,1,645,701,709,659,713,40,832,645,1
53,3,5.0.46,0,648,0,0,0,0,650,652,652,664,690,34,769,648,3
53,4,0.0.46,0,643,0,0,0,0,645,652,657,645,696,40,803,643,0
53,4,1.4.172,1,643,0,1,0,0,645,652,656,659,696,39,817,643,0
53,4,2.0.46,0,643,0,0,1,0,643,652,656,657,685,34,762,643,0
53,4,3.0.46,0,647,0,0,0,0,649,652,659,649,694,34,790,647,2
53,4,4.0.46,0,645,1,0,0,1,645,701,709,659,718,40,809,645,1
53,4,5.0.46,0,648,0,0,0,0,650,652,652,664,691,36,811,648,3
53,5,0.0.46,0,643,0,0,0,0,645,652,657,645,696,32,786,643,0
53,5,2.0.46,0,643,0,0,1,0,643,652,656,657,678,32,757,643,0
53,5,3.0.46,0,647,0,0,0,0,649,652,659,649,694,35,797,647,2
53,5,4.0.46,0,645,1,0,0,1,645,701,709,659,721,45,859,645,1
53,5,5.0.46,1,648,0,1,0,0,650,652,652,664,682,32,780,648,3
53,6,0.0.92,0,648,0,0,0,0,650,652,662,650,684,34,793,648,0
53,6,2.0.92,0,648,0,0,1,0,689,652,652,703,688,36,811,648,0
53,6,3.0.92,0,652,0,0,0,0,654,652,681,654,682,31,753,652,2
53,6,4.0.92,0,650,1,0,0,1,650,701,701,664,702,36,804,650,1
53,6,5.1.92,1,648,0,1,0,0,650,652,652,664,687,31,760,648,0
53,7,0.0.92,0,648,0,0,0,0,650,652,662,650,680,29,751,648,0
53,7,2.0.92,0,648,0,0,1,0,648,652,652,662,679,31,768,648,0
53,7,3.0.92,0,652,0,0,0,0,654,652,681,654,688,32,762,652,2
53,7,4.0.92,0,650,1,0,0,1,650,701,701,664,700,37,800,650,1
53,7,5.2.136,1,648,0,1,0,0,650,652,652,664,684,36,769,648,0
53,8,0.0.92,0,648,0,0,0,0,650,652,662,650,684,34,764,648,0
53,8,2.0.92,0,648,0,0,0,0,648,652,652,662,673,24,720,648,0
53,8,3.0.92,0,652,0,0,0,0,654,652,681,654,682,32,752,652,2
53,8,4.0.92,0,650,1,0,0,1,650,701,701,664,704,39,796,650,1
53,8,5.3.182,1,648,0,1,1,0,650,652,652,664,689,30,759,648,0
53,9,0.0.92,0,648,0,0,0,0,650,652,662,650,683,35,776,648,0
53,9,2.0.92,0,648,0,0,0,0,648,652,652,662,670,28,768,648,0
53,9,3.0.92,0,652,0,0,0,0,654,652,681,654,681,31,760,652,2
53,9,4.0.92,0,650,1,0,0,1,650,701,701,664,700,36,800,650,1
53,9,5.4.223,1,648,0,1,1,0,650,652,652,664,684,32,785,648,0
53,10,0.0.92,0,648,0,0,0,0,650,652,662,650,681,33,792,648,0
53,10,2.0.92,1,648,0,1,1,0,648,652,652,662,673,27,749,648,0
53,10,3.0.92,0,652,0,0,0,0,654,652,681,654,680,32,799,652,2
53,10,4.0.92,0,650,1,0,0,1,650,701,701,664,706,36,801,650,1
53,11,0.0.134,0,648,0,0,0,0,648,652,652,648,661,20,701,648,0
53,11,2.1.136,1,648,0,1,1,0,648,652,652,662,674,29,748,648,0
53,11,3.0.134,0,652,0,0,0,0,652,652,652,652,663,20,701,652,1
53,11,4.0.134,0,648,1,0,0,1,648,701,701,662,692,31,766,648,0
53,12,0.0.134,0,648,0,0,0,0,648,652,652,648,662,21,701,648,0
53,12,2.2.184,1,648,0,1,1,0,648,652,652,662,673,31,764,648,0
53,12,3.0.134,0,652,0,0,0,0,652,652,652,652,660,17,701,652,1
53,12,4.0.134,0,648,1,0,0,1,648,701,701,662,687,31,764,648,0
53,13,0.0.134,0,648,0,0,1,0,648,652,652,648,664,21,701,648,0
53,13,2.3.229,1,648,0,1,0,0,648,652,652,662,673,27,749,648,0
53,13,3.0.134,0,652,0,0,0,0,652,652,652,652,664,21,701,652,1
53,13,4.0.134,0,648,1,0,0,1,648,701,701,662,687,31,766,648,0
53,14,0.0.134,0,648,0,0,0,0,648,652,652,648,661,19,701,648,0
53,14,2.4.279,1,648,0,1,1,0,648,652,652,662,674,32,766,648,0
53,14,3.0.134,0,652,0,0,0,0,652,652,652,652,661,19,701,652,1
