PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin
1,0,0.2.0,0,546,3,660,721,656,591,662,48,781,570
1,0,1.2.0,0,500,1,624,665,656,625,644,40,739,562
1,0,2.1.0,0,497,0,531,721,656,625,655,48,781,531
1,0,3.2.0,0,497,0,619,736,656,625,646,51,765,511
1,0,4.3.0,0,520,2,598,721,656,667,660,43,786,568
1,0,5.3.0,1,520,2,529,582,651,625,641,44,738,544
1,1,0.2.0,0,559,2,622,582,651,591,642,46,827,559
1,1,1.2.0,0,520,0,529,610,624,625,631,34,719,553
1,1,2.1.0,0,520,0,531,582,651,625,639,46,727,529
1,1,3.2.0,0,529,1,529,597,651,625,639,44,760,529
1,1,4.3.56,0,520,0,584,582,651,595,654,40,748,573
1,1,5.0.56,1,529,1,529,582,651,625,638,43,742,542
1,2,0.2.0,0,559,1,642,582,651,591,643,45,775,559
1,2,1.2.0,0,529,0,529,610,651,625,636,45,743,542
1,2,2.1.0,0,529,0,531,582,651,625,641,46,815,544
1,2,3.2.0,0,529,0,625,597,651,625,637,42,755,544
1,2,4.3.56,0,529,0,584,582,651,595,650,37,746,584
1,2,5.4.90,1,529,0,529,582,651,625,637,45,771,529
1,3,0.2.0,0,559,1,644,582,651,591,638,43,755,559
1,3,1.2.0,0,529,0,529,610,651,625,644,43,763,544
1,3,2.1.0,0,529,0,531,582,651,625,642,43,722,559
1,3,3.2.0,0,529,0,625,597,651,625,632,41,740,544
1,3,4.3.56,0,529,0,617,582,651,595,652,35,749,559
1,3,5.1.137,1,529,0,585,582,651,625,643,40,743,560
1,4,0.2.0,0,559,1,580,582,651,591,641,39,804,559
1,4,1.2.0,0,529,0,529,610,651,625,644,41,796,580
1,4,2.1.0,0,529,0,531,582,651,625,629,42,760,544
1,4,3.2.0,0,529,0,585,597,651,625,625,38,719,553
1,4,4.3.56,0,529,0,584,582,651,595,656,37,723,559
1,4,5.2.181,1,529,0,529,582,651,625,654,42,769,566
1,5,0.2.0,0,559,1,654,582,651,591,637,41,748,559
1,5,1.2.0,0,529,0,585,610,651,625,639,40,734,570
1,5,2.1.0,0,529,0,531,582,651,625,639,48,771,531
1,5,3.2.0,1,529,0,529,597,651,625,629,44,755,529
1,5,4.3.56,0,529,0,584,582,651,595,654,37,763,574
