PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin
1,0,0.2.0,0,766,0,1115,909,879,926,870,73,1030,766
1,0,1.2.0,0,766,0,1213,924,783,942,861,67,1106,766
1,0,2.1.0,0,766,0,810,909,879,842,855,68,1038,766
1,0,3.2.0,0,766,0,1210,924,766,942,858,61,1048,766
1,0,4.3.0,0,766,0,951,909,879,938,895,60,1070,766
1,0,5.3.0,1,766,0,1078,909,879,942,863,65,1038,766
1,1,0.2.0,0,766,0,1115,909,879,926,854,60,1053,766
1,1,1.2.0,1,766,0,1078,924,783,942,877,73,1137,766
1,1,2.1.0,0,766,0,810,909,879,842,847,56,973,766
1,1,3.2.0,0,766,0,1078,924,894,942,866,67,1060,766
1,1,4.3.56,0,766,0,1111,909,879,1096,891,64,1148,782
1,1,5.0.56,0,766,0,1078,909,879,942,875,80,1126,766
1,2,0.2.3,0,766,0,1115,924,783,926,866,75,1130,766
1,2,1.4.3,0,766,0,1078,870,783,942,867,82,1097,766
1,2,2.1.0,1,766,0,810,924,783,842,841,55,982,766
1,2,3.2.3,0,766,0,1078,939,783,942,864,88,1174,766
1,2,4.3.56,0,766,0,1111,924,783,1096,887,63,1074,767
1,2,5.0.56,0,766,0,1078,924,826,942,888,88,1183,766
1,3,0.2.3,1,766,0,898,924,783,803,838,49,991,766
1,3,1.4.3,0,766,0,810,870,783,842,837,55,982,766
1,3,2.2.192,0,766,0,810,924,783,842,838,46,949,766
1,3,3.2.3,0,766,0,810,939,783,842,833,53,982,766
1,3,4.3.56,0,766,0,856,924,783,856,866,57,982,766
1,3,5.0.56,0,766,0,810,924,826,842,847,56,982,766
1,4,0.0.99,0,766,0,986,924,825,803,825,39,929,769
1,4,1.4.3,0,766,0,898,870,783,803,840,55,968,766
1,4,2.2.192,0,766,0,898,924,783,803,850,55,1003,766
1,4,3.2.99,0,766,0,898,924,783,786,833,53,1027,766
1,4,4.3.56,0,766,0,856,924,783,877,864,62,991,766
1,4,5.0.56,1,766,0,898,924,826,803,838,56,1005,766
1,5,0.0.99,0,766,0,986,924,825,803,829,43,982,769
1,5,1.4.3,0,766,0,898,870,826,803,837,51,982,766
1,5,2.2.192,0,766,0,898,924,826,803,849,49,982,766
1,5,3.2.99,0,766,0,898,924,826,786,823,51,982,766
1,5,4.3.56,1,766,0,856,924,826,877,858,57,976,766
1,5,5.4.90,0,766,0,898,849,826,803,836,53,994,766
1,6,0.0.99,0,766,0,896,924,825,943,839,48,982,769
1,6,1.4.3,0,766,0,856,870,826,877,851,57,1002,766
1,6,2.2.192,0,766,0,856,924,826,877,861,53,982,766
1,6,3.2.99,1,766,0,856,924,826,885,850,46,976,766
1,6,4.0.152,0,766,0,932,894,933,961,910,45,1003,806
1,6,5.4.90,0,766,0,856,849,826,877,862,58,1003,766
1,7,0.0.99,1,766,0,896,924,825,943,841,46,988,766
1,7,1.4.3,0,766,0,856,870,826,885,847,52,982,766
1,7,2.2.192,0,766,0,856,924,826,885,845,45,954,766
1,7,3.3.152,0,766,0,856,924,826,861,850,55,994,766
1,7,4.0.152,0,766,0,932,894,933,961,893,49,1002,798
1,7,5.4.90,0,766,0,856,849,826,885,857,62,1030,766
1,8,0.1.195,1,769,1,929,924,825,877,825,38,928,769
1,8,1.4.3,0,766,0,896,870,825,943,836,48,987,769
1,8,2.2.192,0,766,0,896,924,825,943,834,51,982,769
1,8,3.3.152,0,766,0,896,924,825,834,823,45,976,769
1,8,4.0.195,0,769,1,864,924,825,943,842,46,976,769
1,8,5.4.90,0,766,0,896,849,825,943,830,49,988,766
1,9,0.4.347,0,769,0,929,870,825,877,827,40,928,769
1,9,1.4.3,0,769,0,929,870,825,877,821,39,940,769
1,9,2.2.192,0,769,0,929,924,825,877,830,46,952,769
1,9,3.3.152,0,769,0,929,924,825,837,813,38,928,769
1,9,4.0.195,0,769,0,926,924,825,914,839,45,984,769
1,9,5.4.90,1,769,0,929,849,825,877,825,34,928,769
1,10,0.4.347,0,769,0,929,870,825,877,827,34,926,786
1,10,1.4.3,0,769,0,929,849,825,877,819,36,926,769
1,10,2.2.192,0,769,0,929,849,825,877,832,38,940,769
1,10,3.3.152,1,769,0,929,849,825,837,819,34,928,769
1,10,4.0.195,0,769,0,926,849,825,914,839,33,926,770
1,10,5.1.347,0,789,1,929,849,789,877,819,30,912,789
1,11,0.4.347,0,769,0,929,870,825,837,820,38,952,769
1,11,1.4.3,0,769,0,929,849,825,837,812,34,940,769
1,11,2.2.192,0,769,0,929,849,825,837,827,41,929,769
1,11,3.0.195,0,769,0,896,837,769,837,814,33,928,769
1,11,4.0.195,1,769,0,926,849,825,914,830,39,928,769
1,11,5.1.347,0,789,1,929,849,789,837,819,31,926,789
1,12,0.4.347,0,769,0,926,870,825,914,831,40,928,769
1,12,1.4.3,0,769,0,926,865,825,914,824,36,926,769
1,12,2.2.192,0,769,0,926,849,825,914,831,40,928,769
1,12,3.0.275,1,769,0,926,837,769,914,819,40,928,769
1,12,4.2.275,0,769,0,926,849,825,914,844,39,925,770
1,12,5.1.347,0,789,1,926,849,789,914,821,31,926,789
1,13,0.4.347,0,769,0,926,837,769,914,820,35,928,769
1,13,1.4.3,0,769,0,926,769,769,914,817,35,924,769
1,13,2.2.192,1,769,0,926,837,769,914,822,38,928,769
1,13,3.1.347,0,769,0,928,837,769,928,817,40,928,769
1,13,4.2.275,0,769,0,926,837,769,914,834,41,928,769
1,13,5.1.347,0,789,1,926,837,789,914,815,25,870,789
1,14,0.4.347,0,769,0,926,837,769,914,824,40,938,769
1,14,1.4.3,0,769,0,926,769,769,914,816,41,928,769
1,14,2.0.315,0,769,0,926,837,769,914,822,44,928,769
1,14,3.1.347,0,769,0,928,837,769,928,826,48,928,769
1,14,4.2.275,1,769,0,926,837,769,914,828,39,928,769
1,14,5.1.347,0,789,1,926,837,789,914,814,27,914,789
1,15,0.4.347,0,769,0,926,837,769,914,833,35,928,769
1,15,1.4.3,1,769,0,926,769,769,914,826,40,924,769
1,15,2.0.315,0,769,0,926,837,769,914,836,46,928,769
1,15,3.1.347,0,769,0,928,837,769,928,822,37,928,769
1,15,4.4.323,0,769,0,924,837,769,912,859,41,924,770
1,15,5.1.347,0,789,1,926,837,789,914,824,25,902,789
1,16,0.4.347,0,769,0,926,769,769,914,822,33,925,769
1,16,1.0.315,0,769,0,850,769,769,850,833,43,924,769
1,16,2.0.315,0,769,0,926,769,769,914,830,47,928,769
1,16,3.1.347,0,769,0,928,769,769,928,805,31,928,769
1,16,4.4.323,1,769,0,924,769,769,912,858,51,924,769
1,16,5.1.347,0,789,1,926,789,789,914,821,25,870,789
1,17,0.4.422,0,769,0,924,769,769,912,849,44,924,770
1,17,1.0.315,0,769,0,924,769,769,924,842,53,924,769
1,17,2.0.315,0,769,0,924,769,769,912,849,49,925,769
1,17,3.1.347,0,769,0,837,769,769,837,816,29,837,769
1,17,4.1.422,0,845,2,924,845,845,912,902,27,924,845
1,17,5.1.347,1,789,1,849,789,789,837,834,16,849,789
1,18,0.4.422,0,789,0,849,789,789,837,831,20,849,789
1,18,1.0.315,0,789,0,849,789,789,849,830,22,849,789
1,18,2.0.315,1,789,0,849,789,789,837,832,17,849,789
1,18,3.1.435,0,789,0,837,789,789,837,825,21,837,789
1,18,4.1.435,0,837,1,849,837,837,837,841,6,849,837
1,18,5.2.435,0,789,0,849,789,789,837,831,20,849,789
1,19,0.4.422,0,789,0,849,789,789,837,828,21,849,789
1,19,1.0.335,0,789,0,849,789,789,849,828,23,849,789
1,19,2.4.422,1,789,0,849,789,789,837,830,20,849,789
1,19,3.1.435,0,789,0,837,789,789,837,824,21,837,789
1,19,4.1.435,0,837,1,849,837,837,837,840,5,849,837
1,19,5.2.435,0,789,0,849,789,789,837,832,17,849,789
1,20,0.4.478,0,789,0,849,789,789,837,829,21,849,789
1,20,1.0.335,0,789,0,849,789,789,849,832,21,849,789
1,20,2.3.478,0,789,0,849,789,789,837,831,20,849,789
1,20,3.1.435,0,789,0,837,789,789,837,824,22,837,789
1,20,4.1.435,0,837,1,849,837,837,837,840,5,849,837
1,20,5.2.435,1,789,0,849,789,789,837,829,19,849,789
1,21,0.4.478,1,789,0,849,789,789,837,831,19,849,789
1,21,1.0.335,0,789,0,849,789,789,849,829,23,849,789
1,21,2.3.478,0,789,0,849,789,789,837,833,19,849,789
1,21,3.1.435,0,789,0,837,789,789,837,825,21,837,789
1,21,4.1.435,0,837,1,849,837,837,837,840,5,849,837
1,22,0.3.488,0,789,0,849,789,789,837,833,18,849,789
1,22,1.0.335,0,789,0,849,789,789,849,828,24,849,789
1,22,2.3.478,0,789,0,849,789,789,837,830,20,849,789
1,22,3.1.435,1,789,0,837,789,789,837,825,21,837,789
1,22,4.1.435,0,837,1,849,837,837,837,840,5,849,837
1,23,0.3.488,0,789,0,837,789,789,837,821,23,837,789
1,23,1.0.335,0,789,0,837,789,789,837,813,24,837,789
1,23,2.3.478,0,789,0,837,789,789,837,826,20,837,789
1,23,3.4.579,1,789,0,837,789,789,837,823,22,837,789
1,23,4.1.579,0,837,1,837,837,837,837,837,0,837,837
1,24,0.3.488,0,789,0,837,789,789,837,825,20,837,789
1,24,1.0.335,0,789,0,837,789,789,837,812,24,837,789
1,24,2.3.478,0,789,0,837,789,789,837,825,21,837,789
1,24,4.1.579,1,837,1,837,837,837,837,837,0,837,837
1,25,0.3.488,0,837,0,837,837,837,837,837,0,837,837
1,25,1.0.335,0,837,0,837,837,837,837,837,0,837,837
1,25,2.3.478,1,837,0,837,837,837,837,837,0,837,837
1,26,0.3.511,0,837,0,837,837,837,837,837,0,837,837
1,26,1.0.335,1,837,0,837,837,837,837,837,0,837,837
1,27,0.3.511,0,837,0,837,837,837,837,837,0,837,837
1,27,1.1.627,1,837,0,837,837,837,837,837,0,837,837
1,28,0.3.511,0,837,0,837,837,837,837,837,0,837,837
1,28,1.3.769,1,837,0,837,837,837,837,837,0,837,837
1,29,0.3.511,1,837,0,837,837,837,837,837,0,837,837
2,0,0.0.0,0,576,0,679,670,685,751,693,59,862,578
2,0,1.2.0,0,576,0,679,804,693,710,710,60,893,604
2,0,2.3.0,0,576,0,679,770,695,751,711,61,835,591
2,0,3.1.0,1,576,0,679,721,695,862,739,74,921,583
2,0,4.2.0,0,603,1,707,721,695,700,705,59,860,603
2,0,5.0.0,0,604,2,718,721,695,862,707,69,920,604
2,1,0.0.0,0,576,0,679,670,685,862,699,61,862,578
2,1,1.2.0,0,576,0,679,804,693,721,733,72,882,578
2,1,2.3.0,0,576,0,679,849,695,862,730,66,882,604
2,1,3.4.22,0,576,0,679,862,701,862,745,75,892,613
2,1,4.2.0,1,603,1,707,721,695,700,722,70,898,611
2,1,5.0.0,0,604,2,718,721,695,862,715,73,925,604
2,2,0.0.0,0,603,0,707,670,685,700,702,65,874,603
2,2,1.2.48,0,611,2,707,814,697,645,711,68,931,611
2,2,2.3.0,1,603,0,707,849,695,700,736,71,910,620
2,2,3.4.22,0,603,0,707,862,701,700,728,69,962,613
2,2,4.0.48,0,603,0,707,773,695,700,708,61,862,613
2,2,5.0.0,0,604,1,678,721,695,631,716,65,898,604
2,3,0.0.0,0,603,0,707,837,685,700,711,67,876,603
2,3,1.2.48,0,611,2,707,814,697,645,741,70,904,611
2,3,2.4.2,0,603,0,707,830,695,700,741,60,876,611
2,3,3.4.22,0,603,0,707,931,701,700,729,63,882,603
2,3,4.0.48,0,603,0,707,825,695,700,713,62,860,603
2,3,5.0.0,1,604,1,678,849,695,631,721,69,925,611
2,4,0.0.39,0,604,0,675,849,686,631,703,72,926,604
2,4,1.2.48,1,611,1,678,814,697,631,722,67,869,611
2,4,2.4.2,0,604,0,678,830,695,631,745,64,933,616
2,4,3.4.22,0,604,0,678,931,701,637,734,71,919,625
2,4,4.0.48,0,616,2,678,825,695,633,720,72,904,616
2,4,5.4.39,0,604,0,678,849,657,631,714,66,851,613
2,5,0.0.39,0,611,0,673,814,686,631,702,62,869,611
2,5,1.0.56,0,611,0,673,814,700,673,729,65,869,631
2,5,2.4.2,1,611,0,678,809,697,631,730,64,875,625
2,5,3.4.22,0,611,0,678,931,701,637,740,70,882,611
2,5,4.0.48,0,616,1,678,814,697,633,714,62,841,616
2,5,5.4.39,0,611,0,678,814,657,631,724,72,879,626
2,6,0.0.39,0,611,0,673,809,686,631,709,62,841,611
2,6,1.0.56,0,611,0,673,809,700,673,739,62,885,626
2,6,2.2.56,0,646,2,678,809,697,774,762,55,932,655
2,6,3.4.24,1,611,0,678,809,697,639,752,65,937,636
2,6,4.0.48,0,616,1,678,773,697,633,729,62,864,616
2,6,5.4.39,0,611,0,678,809,657,631,737,58,875,621
2,7,0.0.39,0,611,0,673,809,686,639,725,63,847,611
2,7,1.0.56,0,611,0,673,796,700,673,755,60,885,621
2,7,2.2.56,1,646,2,678,809,697,774,773,60,936,650
2,7,3.0.47,0,650,3,681,809,722,761,800,65,974,663
2,7,4.0.48,0,616,1,678,773,697,639,746,72,907,616
2,7,5.4.47,0,611,0,678,809,665,639,747,68,928,621
2,8,0.0.39,0,646,0,673,809,686,774,751,60,862,646
2,8,1.0.56,0,646,0,673,796,700,762,770,45,876,646
2,8,2.0.145,0,646,0,678,809,697,799,785,47,926,656
2,8,3.0.47,0,650,1,681,809,722,856,797,66,934,669
2,8,4.0.48,1,646,0,678,773,697,774,757,64,886,646
2,8,5.4.47,0,646,0,678,809,665,774,768,56,870,655
2,9,0.0.51,1,646,0,678,773,685,774,737,63,863,646
2,9,1.0.56,0,646,0,673,777,700,762,768,63,912,646
2,9,2.0.145,0,646,0,678,862,697,799,782,58,889,646
2,9,3.0.51,0,654,1,682,773,697,856,763,62,897,655
2,9,4.4.51,0,675,2,713,773,697,713,757,56,885,675
2,9,5.4.47,0,646,0,678,753,665,774,743,63,870,646
2,10,0.2.145,0,646,0,678,779,685,735,738,56,942,646
2,10,1.0.61,0,646,0,678,782,685,767,763,63,881,646
2,10,2.0.145,1,646,0,678,862,685,799,768,57,862,646
2,10,3.0.61,0,646,0,682,773,685,771,739,61,871,646
2,10,4.4.51,0,675,1,713,773,685,713,739,56,881,675
2,10,5.4.47,0,646,0,678,753,665,774,724,61,836,646
2,11,0.2.145,0,646,0,678,843,685,799,755,55,932,646
