PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin
1,0,0.2.0,0,766,0,1163,909,879,926,864,63,1057,766
1,0,1.2.0,0,766,0,1117,924,783,942,863,63,1018,766
1,0,2.1.0,1,766,0,858,909,879,842,867,71,1086,766
1,0,3.2.0,0,766,0,1114,924,766,942,855,61,1017,766
1,0,4.3.0,0,766,0,951,909,879,938,896,62,1029,767
1,0,5.3.0,0,766,0,1126,909,879,942,877,72,1137,766
1,1,0.2.0,1,766,0,898,909,879,803,855,67,1019,766
1,1,1.2.0,0,766,0,858,924,783,842,845,64,1016,766
1,1,2.2.192,0,766,0,858,909,879,842,864,77,1086,766
1,1,3.2.0,0,766,0,858,924,766,842,847,66,1065,766
1,1,4.3.0,0,766,0,1000,909,879,856,896,62,1045,767
1,1,5.3.0,0,766,0,858,909,879,842,868,56,1003,766
1,2,0.0.96,1,766,0,986,909,822,803,843,55,974,766
1,2,1.2.96,0,766,0,898,921,879,803,858,64,1006,766
1,2,2.2.192,0,766,0,946,909,879,803,853,59,1016,766
1,2,3.2.96,0,766,0,946,909,894,786,849,61,1007,766
1,2,4.3.0,0,766,0,1000,909,879,885,887,62,1057,766
1,2,5.3.0,0,766,0,946,909,879,803,854,53,1002,766
1,3,0.1.192,1,766,0,875,909,822,803,838,62,1011,766
1,3,1.2.96,0,766,0,986,921,822,803,833,50,944,766
1,3,2.2.192,0,766,0,986,909,822,803,850,58,1011,766
1,3,3.2.96,0,766,0,986,909,822,803,835,54,975,766
1,3,4.3.0,0,766,0,896,909,822,902,872,62,990,766
1,3,5.3.0,0,766,0,986,909,822,803,840,53,982,766
1,4,0.4.344,0,766,0,875,943,822,803,834,58,1011,766
1,4,1.2.96,0,766,0,875,921,822,803,834,58,1024,766
1,4,2.2.192,0,766,0,875,909,822,803,825,54,977,766
1,4,3.2.96,0,766,0,875,909,822,803,838,62,1012,766
1,4,4.3.0,1,766,0,929,909,822,902,866,69,1010,766
1,4,5.3.0,0,766,0,875,909,822,803,825,45,925,766
1,5,0.4.344,0,766,0,929,943,822,902,869,69,1011,766
1,5,1.2.96,0,766,0,929,921,822,902,853,62,999,766
1,5,2.2.192,0,766,0,929,909,822,902,866,65,1024,766
1,5,3.2.96,0,766,0,929,909,822,902,851,65,1010,766
1,5,4.0.192,1,766,0,970,909,822,999,888,68,1011,766
1,5,5.3.96,0,766,0,929,909,822,902,861,58,1024,766
1,6,0.4.344,0,766,0,970,943,822,999,901,59,1011,766
1,6,1.2.96,0,766,0,970,921,822,999,875,59,1011,767
1,6,2.2.192,0,766,0,970,909,822,999,887,62,1011,766
1,6,3.2.96,0,766,0,982,909,822,999,864,64,998,766
1,6,4.2.272,0,766,0,982,909,822,999,888,61,1011,767
1,6,5.3.96,1,766,0,970,909,822,958,890,55,1010,768
1,7,0.4.344,0,766,0,970,943,822,958,899,61,1010,767
1,7,1.2.96,0,766,0,970,921,822,958,892,59,1002,767
1,7,2.2.192,0,766,0,970,909,822,958,885,60,1011,766
1,7,3.2.96,0,766,0,970,909,822,958,871,53,1002,767
1,7,4.2.272,1,766,0,970,909,822,999,906,49,1010,783
1,7,5.0.272,0,768,1,970,909,856,958,883,51,998,769
1,8,0.4.344,0,766,0,970,943,822,999,928,56,1011,766
1,8,1.2.96,0,766,0,970,921,822,999,896,54,1006,767
1,8,2.2.192,0,766,0,970,909,822,999,908,53,1011,788
1,8,3.2.96,0,766,0,970,909,822,999,881,54,1002,767
1,8,4.4.320,1,766,0,930,909,822,974,903,46,986,767
1,8,5.0.272,0,768,1,970,909,856,958,898,47,1002,768
1,9,0.4.419,0,766,0,930,918,822,974,909,44,986,767
1,9,1.2.96,0,766,0,930,921,822,974,900,46,986,783
1,9,2.2.192,0,766,0,930,909,822,974,916,45,986,767
1,9,3.2.96,0,766,0,930,909,822,974,902,48,986,767
1,9,4.1.419,1,842,2,930,909,842,974,904,42,986,842
1,9,5.0.272,0,768,1,930,909,856,918,924,32,986,817
1,10,0.4.419,0,842,0,930,918,842,974,915,37,986,842
1,10,1.2.96,0,842,0,930,921,842,974,902,40,986,842
1,10,2.2.192,1,842,0,930,909,842,974,908,45,986,842
1,10,3.2.96,0,842,0,930,909,842,974,903,33,986,842
1,10,5.0.272,0,842,0,930,909,842,918,911,31,986,842
1,11,0.4.419,0,842,0,930,918,842,974,917,39,986,842
1,11,1.2.96,0,842,0,930,921,842,974,912,46,986,842
1,11,2.0.272,0,842,0,930,964,842,974,925,46,986,842
1,11,3.2.96,0,842,0,930,909,842,974,905,44,986,842
1,11,5.0.272,1,842,0,930,909,842,974,924,30,986,842
1,12,0.4.419,0,842,0,930,918,842,974,921,30,986,842
1,12,1.2.96,0,842,0,930,921,842,974,916,36,986,842
1,12,2.0.306,0,842,0,930,964,842,974,926,40,986,842
1,12,3.2.96,0,842,0,930,909,842,974,911,33,986,842
1,12,5.4.419,1,842,0,921,909,842,909,914,12,921,842
1,13,0.4.466,0,842,0,921,909,842,909,913,16,921,842
1,13,1.2.96,0,842,0,921,921,842,909,912,19,921,842
1,13,2.0.306,0,842,0,921,909,842,909,914,9,921,842
1,13,3.2.96,0,842,0,921,909,842,909,913,9,921,842
1,13,5.1.467,1,909,1,921,909,909,909,915,6,921,909
1,14,0.4.466,0,909,0,921,909,909,909,915,6,921,909
1,14,1.2.96,0,909,0,921,921,909,909,916,6,921,909
1,14,2.0.306,1,909,0,921,909,909,909,916,6,921,909
1,14,3.2.96,0,909,0,921,909,909,909,913,6,921,909
1,14,5.2.555,0,909,0,921,909,909,909,915,6,921,909
1,15,0.4.466,0,909,0,921,909,909,909,915,6,921,909
1,15,1.2.96,0,909,0,921,921,909,909,918,5,921,909
1,15,2.4.466,1,909,0,921,909,909,909,915,6,921,909
1,15,3.2.96,0,909,0,921,909,909,909,913,6,921,909
1,15,5.2.555,0,909,0,921,909,909,909,915,6,921,909
1,16,0.4.522,0,909,0,921,909,909,909,915,6,921,909
1,16,1.2.96,0,909,0,921,921,909,909,917,6,921,909
1,16,2.3.522,1,909,0,921,909,909,909,916,6,921,909
1,16,3.2.96,0,909,0,921,909,909,909,913,6,921,909
1,16,5.2.555,0,909,0,921,909,909,909,915,6,921,909
1,17,0.4.522,0,909,0,921,909,909,909,915,6,921,909
1,17,1.2.96,0,909,0,921,921,909,909,917,6,921,909
1,17,3.2.96,1,909,0,921,909,909,909,913,6,921,909
1,17,5.2.555,0,909,0,921,909,909,909,915,6,921,909
1,18,0.4.522,0,909,0,921,909,909,909,913,6,921,909
1,18,1.2.111,0,909,0,921,921,909,909,914,6,921,909
1,18,3.3.152,1,909,0,921,909,909,909,911,4,921,909
1,18,5.2.555,0,909,0,921,909,909,909,913,6,921,909
