PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin
1,0,0.2.0,1,673,4,889,860,758,821,815,71,1076,695
1,0,1.2.0,0,611,1,917,844,742,1002,781,54,930,644
1,0,2.1.0,0,605,0,849,860,742,1002,818,85,1132,648
1,0,3.2.0,0,605,0,843,875,757,1002,801,69,1122,660
1,0,4.3.0,0,666,3,882,860,742,856,832,69,1117,719
1,0,5.3.0,0,617,2,939,786,681,1002,810,66,1032,646
1,1,0.0.96,1,686,1,927,860,778,821,801,61,1094,695
1,1,1.2.96,0,673,0,820,838,758,821,786,52,924,687
1,1,2.1.0,0,673,0,907,860,758,993,821,70,1130,695
1,1,3.2.96,0,686,1,814,860,717,814,800,60,1098,686
1,1,4.3.0,0,687,2,903,860,758,911,837,75,1117,717
1,1,5.3.0,0,673,0,889,786,773,821,796,54,1061,695
1,2,0.1.192,0,686,0,877,860,778,821,791,55,935,686
1,2,1.2.96,0,686,0,871,838,778,821,793,54,1075,695
1,2,2.1.0,1,686,0,891,860,778,1061,813,68,1095,686
1,2,3.2.96,0,686,0,871,860,791,821,792,51,962,686
1,2,4.3.0,0,712,1,900,860,778,922,824,64,1143,737
1,2,5.3.0,0,686,0,927,786,731,821,773,55,1061,686
1,3,0.1.192,0,686,0,962,860,778,1061,810,69,1061,686
1,3,1.2.96,0,686,0,891,838,778,1061,784,58,944,686
1,3,2.2.96,0,686,0,891,860,765,1061,818,67,1014,706
1,3,3.2.96,0,686,0,891,860,791,1061,803,66,1061,686
1,3,4.3.0,1,712,1,864,860,778,922,821,58,1108,713
1,3,5.3.0,0,686,0,891,786,731,1061,796,67,1061,695
1,4,0.1.192,0,712,0,930,860,778,922,832,68,1143,713
1,4,1.2.96,0,712,0,864,838,778,922,812,50,964,713
1,4,2.2.96,0,712,0,1005,860,765,922,849,74,1095,729
1,4,3.2.96,0,712,0,864,860,791,922,837,65,1117,712
1,4,4.0.192,1,742,1,894,860,759,820,822,39,964,742
1,4,5.3.96,0,712,0,870,860,778,922,834,75,1143,712
1,5,0.1.192,1,742,0,894,860,759,820,828,48,988,742
1,5,1.2.96,0,742,0,894,786,759,820,814,49,1026,742
1,5,2.2.96,0,742,0,894,860,759,820,828,51,964,742
1,5,3.2.96,0,742,0,894,860,759,820,825,40,936,759
1,5,4.2.272,0,742,0,894,860,759,844,818,43,964,742
1,5,5.3.96,0,742,0,950,860,759,820,817,35,950,759
1,6,0.4.268,0,742,0,894,860,759,820,820,39,924,742
1,6,1.2.96,0,742,0,894,786,759,820,805,48,952,742
1,6,2.2.96,0,742,0,894,860,759,820,826,37,930,759
1,6,3.2.96,0,742,0,894,860,759,820,830,45,988,742
1,6,4.2.272,0,742,0,894,860,759,844,822,43,950,742
1,6,5.3.96,1,742,0,950,860,759,820,826,33,922,762
1,7,0.4.268,0,742,0,950,860,759,820,818,42,988,759
1,7,1.2.96,0,742,0,950,786,759,820,818,38,924,742
1,7,2.2.96,0,742,0,970,860,759,868,835,44,970,742
1,7,3.2.96,0,742,0,950,860,759,820,828,41,952,762
1,7,4.2.272,1,742,0,950,860,759,860,825,37,964,759
1,7,5.0.272,0,776,1,950,860,793,820,824,40,955,776
1,8,0.4.268,0,742,0,950,860,759,860,824,36,964,754
1,8,1.2.96,0,742,0,950,786,759,860,818,43,1009,742
1,8,2.2.96,0,742,0,970,860,759,820,835,40,943,759
1,8,3.2.96,0,742,0,950,860,759,860,822,35,955,742
1,8,4.4.320,1,742,0,860,860,759,860,825,36,964,742
1,8,5.0.272,0,776,1,950,860,793,826,827,32,905,776
1,9,0.4.268,0,742,0,860,860,759,860,831,40,964,759
1,9,1.2.96,0,742,0,860,786,759,860,819,33,943,742
1,9,2.2.96,1,742,0,860,860,759,844,835,37,924,742
1,9,3.2.96,0,742,0,860,860,759,860,824,38,924,742
1,9,4.1.419,0,742,0,860,860,759,860,830,41,964,759
1,9,5.0.272,0,776,1,860,860,793,860,826,28,905,776
1,10,0.4.268,0,742,0,860,860,759,844,833,40,964,742
1,10,1.2.132,0,742,0,860,786,759,844,824,38,964,742
1,10,2.0.272,0,762,1,860,844,762,844,847,35,964,786
1,10,3.2.132,0,742,0,860,860,759,844,837,38,943,742
1,10,4.1.419,0,742,0,860,860,759,844,837,39,936,759
1,10,5.0.272,1,776,2,860,860,793,860,840,31,936,796
1,11,0.4.268,0,776,0,860,860,793,860,842,32,964,796
1,11,1.2.132,0,776,0,860,820,793,860,831,34,916,776
1,11,2.0.306,0,796,1,860,844,796,844,845,31,924,796
1,11,3.2.132,0,776,0,860,860,793,860,839,26,924,796
1,11,4.1.419,0,776,0,860,860,793,860,836,29,905,776
1,11,5.4.419,1,776,0,860,860,793,860,836,30,905,796
1,12,0.4.268,0,776,0,860,860,793,860,826,28,892,796
1,12,1.2.132,0,776,0,860,820,793,860,832,32,899,796
1,12,2.0.306,0,796,1,860,860,796,860,834,28,892,796
1,12,3.2.132,0,776,0,860,860,793,860,834,27,905,800
1,12,4.1.419,0,776,0,860,860,793,860,833,29,892,796
1,12,5.1.466,1,800,2,860,860,804,860,831,29,899,800
1,13,0.4.268,0,800,0,860,860,804,860,838,31,905,800
1,13,1.2.132,0,800,0,860,804,804,860,820,29,905,800
1,13,2.0.306,0,804,1,860,860,804,860,830,29,892,804
1,13,3.2.132,0,800,0,860,860,804,860,835,29,892,800
1,13,4.1.419,1,800,0,860,860,804,860,833,31,899,800
1,13,5.2.510,0,800,0,860,860,804,860,825,29,905,800
1,14,0.4.268,0,800,0,860,860,804,860,838,30,905,804
1,14,1.2.132,0,800,0,860,804,804,860,826,29,905,800
1,14,2.0.306,1,804,1,860,860,804,860,839,32,892,804
1,14,3.2.132,0,800,0,860,860,804,860,838,28,899,800
1,14,5.2.510,0,800,0,860,860,804,860,835,29,892,800
1,15,0.4.268,0,804,0,860,860,804,860,837,28,892,804
1,15,1.2.132,0,804,0,860,804,804,860,831,31,892,804
1,15,2.4.466,1,804,0,860,860,804,860,832,30,892,804
1,15,3.2.132,0,804,0,860,860,804,860,848,25,892,804
1,15,5.2.510,0,804,0,860,860,804,860,838,31,892,804
1,16,0.4.268,0,804,0,860,860,804,860,836,31,892,804
1,16,1.2.132,0,804,0,860,804,804,860,829,32,892,804
1,16,2.3.522,1,804,0,860,860,804,860,838,31,892,804
1,16,3.2.132,0,804,0,860,860,804,860,848,26,892,804
1,16,5.2.510,0,804,0,860,860,804,860,840,29,892,804
1,17,0.4.268,0,804,0,860,860,804,860,842,30,892,804
1,17,1.2.132,0,804,0,860,804,804,860,830,31,892,804
1,17,3.2.132,1,804,0,860,860,804,860,846,25,892,804
1,17,5.2.510,0,804,0,860,860,804,860,839,31,892,804
1,18,0.4.268,0,804,0,860,860,804,860,847,27,892,804
1,18,1.2.147,0,804,0,860,804,804,860,836,28,892,804
1,18,3.3.152,1,804,0,860,860,804,860,852,20,892,804
1,18,5.2.510,0,804,0,860,860,804,860,844,25,892,804
1,19,0.4.268,0,804,0,860,860,804,860,856,16,892,804
1,19,1.2.147,0,804,0,860,804,804,860,847,24,892,804
1,19,3.0.326,1,836,1,860,860,836,860,858,7,860,836
1,19,5.2.510,0,804,0,860,860,804,860,852,18,892,804
1,20,0.4.268,0,836,0,860,860,836,860,859,6,860,836
1,20,1.2.147,0,836,0,860,836,836,860,856,9,860,836
1,20,3.1.510,1,860,1,860,860,860,860,860,0,860,860
1,20,5.2.510,0,836,0,860,860,836,860,858,7,860,836
1,21,0.4.268,0,860,0,860,860,860,860,860,0,860,860
1,21,1.2.147,0,860,0,860,860,860,860,860,0,860,860
1,21,3.4.582,1,860,0,860,860,860,860,860,0,860,860
1,21,5.2.510,0,860,0,860,860,860,860,860,0,860,860
1,22,0.4.268,1,860,0,860,860,860,860,860,0,860,860
1,22,1.2.147,0,860,0,860,860,860,860,860,0,860,860
1,22,5.2.510,0,860,0,860,860,860,860,860,0,860,860
1,23,0.3.278,1,860,0,860,860,860,860,860,0,860,860
1,23,1.2.147,0,860,0,860,860,860,860,860,0,860,860
1,23,5.2.510,0,860,0,860,860,860,860,860,0,860,860
1,24,1.2.147,1,860,0,860,860,860,860,860,0,860,860
1,24,5.2.510,0,860,0,860,860,860,860,860,0,860,860
1,25,1.4.153,1,860,0,860,860,860,860,860,0,860,860
1,25,5.2.510,0,860,0,860,860,860,860,860,0,860,860
1,26,1.0.366,1,860,0,860,860,860,860,860,0,860,860
1,26,5.2.510,0,860,0,860,860,860,860,860,0,860,860
1,27,1.1.582,1,860,0,860,860,860,860,860,0,860,860
1,27,5.2.510,0,860,0,860,860,860,860,860,0,860,860
1,28,1.3.724,1,860,0,860,860,860,860,860,0,860,860
1,28,5.2.510,0,860,0,860,860,860,860,860,0,860,860
1,29,5.2.510,1,860,0,860,860,860,860,860,0,860,860
2,0,0.0.0,0,468,0,641,470,650,607,583,61,749,468
2,0,1.2.0,0,471,1,641,597,650,607,609,54,729,473
2,0,2.3.0,0,468,0,641,559,650,607,601,67,801,468
2,0,3.1.0,0,468,0,641,611,650,607,592,65,760,468
2,0,4.2.0,1,468,0,645,470,503,647,553,58,710,468
2,0,5.0.0,0,468,0,639,470,622,631,577,64,716,468
2,1,0.0.0,0,468,0,645,470,558,647,566,56,710,468
2,1,1.2.48,0,468,0,645,470,503,663,549,53,691,468
2,1,2.3.0,0,468,0,645,559,503,647,572,56,734,468
2,1,3.1.0,0,468,0,645,611,503,647,565,63,735,468
2,1,4.0.48,0,468,0,645,610,503,629,560,55,689,470
2,1,5.0.0,1,468,0,639,470,503,563,551,62,716,468
2,2,0.0.39,0,468,0,639,470,503,648,544,55,704,468
2,2,1.2.48,0,468,0,639,470,503,563,519,56,714,468
2,2,2.3.0,0,468,0,639,559,503,563,578,63,761,468
2,2,3.1.0,0,468,0,639,611,503,563,539,56,710,468
2,2,4.0.48,0,468,0,639,610,503,563,547,58,752,468
2,2,5.4.39,1,468,0,631,470,498,563,549,66,742,468
