PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin
1,0,0.0.0,1,834,2,909,834,914,892,982,61,1157,869
1,0,1.0.0,0,820,0,909,831,911,820,936,61,1091,820
1,0,2.0.0,0,820,0,909,832,912,820,957,65,1121,832
1,0,3.0.0,0,827,1,903,834,1003,886,967,64,1110,834
1,0,4.0.0,0,820,0,909,832,912,820,953,59,1156,820
1,0,5.0.0,0,820,0,879,827,827,879,963,58,1096,833
1,1,0.1.89,1,834,0,912,834,914,834,967,52,1132,874
1,1,1.0.89,0,834,0,909,880,963,892,974,51,1170,871
1,1,2.0.89,0,834,0,1072,889,972,895,990,60,1133,869
1,1,3.0.89,0,834,0,987,834,914,976,1013,67,1220,856
1,1,4.0.89,0,834,0,935,886,969,892,984,57,1162,869
1,1,5.0.89,0,834,0,963,909,992,955,999,63,1164,871
1,2,0.2.184,1,834,0,1011,834,914,834,955,56,1119,843
1,2,1.0.89,0,834,0,912,880,963,890,973,58,1139,869
1,2,2.0.89,0,834,0,944,889,972,903,968,58,1124,860
1,2,3.0.89,0,834,0,987,834,914,882,974,59,1148,858
1,2,4.0.89,0,834,0,935,886,969,900,971,55,1115,867
1,2,5.0.89,0,834,0,963,909,992,869,972,51,1118,850
1,3,0.3.276,1,834,0,919,834,914,834,937,46,1060,862
1,3,1.0.89,0,834,0,1011,880,963,834,944,47,1053,863
1,3,2.0.89,0,834,0,1072,889,972,834,945,47,1041,856
1,3,3.0.89,0,834,0,987,834,914,882,951,48,1079,864
1,3,4.0.89,0,834,0,934,900,969,834,952,49,1092,857
1,3,5.0.89,0,834,0,963,909,992,869,947,48,1100,834
1,4,0.4.369,1,834,0,919,834,914,834,936,46,1076,851
1,4,1.0.89,0,834,0,919,880,963,834,935,50,1101,858
1,4,2.0.89,0,834,0,941,889,972,834,942,54,1104,856
1,4,3.0.89,0,834,0,985,834,914,882,946,50,1062,834
1,4,4.0.89,0,834,0,932,886,969,834,939,49,1060,834
1,4,5.0.89,0,834,0,961,909,992,869,949,52,1149,868
1,5,1.0.89,0,834,0,919,880,963,834,936,45,1071,851
1,5,2.0.89,0,834,0,980,889,972,834,941,59,1122,843
1,5,3.0.89,1,834,0,893,834,914,882,947,56,1134,842
1,5,4.0.89,0,834,0,840,900,969,834,942,45,1076,842
1,5,5.0.89,0,834,0,869,909,992,869,951,54,1135,834
1,6,1.0.178,0,834,0,893,858,858,882,934,54,1123,834
1,6,2.0.178,0,834,0,1069,867,867,885,949,47,1160,835
1,6,3.1.184,1,834,0,992,834,914,834,925,49,1066,834
1,6,4.0.178,0,834,0,1013,886,864,882,943,53,1159,840
1,6,5.0.178,0,834,0,1042,834,914,951,960,55,1142,834
1,7,1.0.178,0,834,0,992,858,858,886,925,50,1136,834
1,7,2.0.178,0,834,0,1022,867,867,899,926,44,1062,834
1,7,3.2.276,1,834,0,1010,834,914,834,911,42,1014,834
1,7,4.0.178,0,834,0,1013,886,864,896,932,54,1124,834
1,7,5.0.178,0,834,0,1042,834,914,860,926,50,1042,834
1,8,1.0.178,0,834,0,1010,858,858,834,906,32,1019,840
1,8,2.0.178,0,834,0,964,867,867,834,910,37,1014,834
1,8,3.3.369,1,834,0,894,834,924,834,901,37,998,834
1,8,4.0.178,0,834,0,1013,886,864,834,910,41,1025,834
1,8,5.0.178,0,834,0,925,834,914,860,908,47,1029,834
1,9,1.0.178,0,834,0,894,858,858,834,900,38,1001,834
1,9,2.0.178,0,834,0,940,867,867,834,907,40,1025,834
1,9,3.4.461,1,834,0,834,834,834,834,899,40,1015,834
1,9,4.0.178,0,834,0,894,886,864,834,901,39,1006,834
1,9,5.0.178,0,834,0,901,834,924,860,896,36,986,834
1,10,1.0.178,0,834,0,834,858,858,834,900,38,1000,834
1,10,2.0.178,0,834,0,887,867,867,834,901,37,996,834
1,10,4.0.178,0,834,0,834,886,864,834,905,35,976,834
1,10,5.0.178,1,834,0,860,834,834,860,893,39,984,834
1,11,1.0.263,0,834,0,860,834,834,860,899,42,1030,834
1,11,2.0.263,0,834,0,913,834,834,863,899,41,1057,834
1,11,4.0.263,0,834,0,978,845,834,860,895,43,994,834
1,11,5.1.275,1,834,0,881,834,834,834,877,43,1043,834
1,12,1.0.263,0,834,0,881,834,834,870,887,45,1046,834
1,12,2.0.263,0,834,0,972,834,834,834,886,39,988,834
1,12,4.0.263,0,834,0,904,845,834,880,884,38,1002,834
1,12,5.2.367,1,834,0,964,834,834,834,872,38,1026,834
1,13,1.0.263,0,834,0,897,834,834,834,868,31,953,834
1,13,2.0.263,0,834,0,958,834,834,834,869,32,958,834
1,13,4.0.263,0,834,0,897,834,834,834,874,32,963,834
1,13,5.3.460,1,834,0,894,834,834,834,855,25,927,834
1,14,1.0.263,0,834,0,894,834,834,834,855,25,957,834
1,14,2.0.263,0,834,0,934,834,834,834,857,25,920,834
1,14,4.0.263,0,834,0,894,834,834,834,855,24,911,834
1,14,5.4.552,1,834,0,834,834,834,834,850,20,909,834
1,15,1.0.263,0,834,0,834,834,834,834,851,25,957,834
