PID,Step,Rank,ResultingOptMakespan,Followed,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrival,phi.procTotal,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
0,8,1,1,1,3,-103,-100,-3,-196,9,93,-3,1,-100,0,0,0,-150,0,-41,151,0
0,8,-1,-6,0,-1,0,-1,0,0,-5,0,0,0,-1,0,0,0,0,0,0,-5,0
0,8,1,6,0,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,5,0
0,9,-1,-1,0,-1,0,-1,0,0,8,0,0,0,-1,0,0,0,0,0,0,8,0
0,9,1,1,0,1,0,1,0,0,-8,0,0,0,1,0,0,0,0,0,0,-8,0
0,9,-1,-1,0,4,0,4,0,0,14,0,0,0,4,0,0,0,0,0,0,14,0
0,9,1,1,0,-4,0,-4,0,0,-14,0,0,0,-4,0,0,0,0,0,0,-14,0
0,9,-1,-1,1,-4,154,150,4,249,-9,-95,4,-1,150,50,0,0,198,0,42,-202,0
0,9,1,1,1,4,-154,-150,-4,-249,9,95,-4,1,-150,-50,0,0,-198,0,-42,202,0
0,9,-1,-6,0,-1,0,-1,0,0,-5,0,0,0,-1,0,0,0,0,0,0,-5,0
0,9,1,6,0,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,5,0
0,10,-1,-1,0,-1,0,-1,0,0,8,0,0,0,-1,0,0,0,0,0,0,8,0
0,10,1,1,0,1,0,1,0,0,-8,0,0,0,1,0,0,0,0,0,0,-8,0
0,10,-1,-1,1,4,0,4,0,0,14,0,0,0,4,0,0,0,0,0,0,14,0
0,10,1,1,1,-4,0,-4,0,0,-14,0,0,0,-4,0,0,0,0,0,0,-14,0
0,10,-1,-6,0,-1,0,-1,0,0,-5,0,0,0,-1,0,0,0,0,0,0,-5,0
0,10,1,6,0,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,5,0
0,11,-1,-12,0,-1,0,-1,0,0,-5,0,0,0,-1,0,0,0,0,0,0,-5,0
0,11,1,12,0,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,5,0
0,11,-1,-12,1,-3,7,4,1,144,-11,-137,1,-1,4,0,0,0,47,0,42,-60,0
0,11,1,12,1,3,-7,-4,-1,-144,11,137,-1,1,-4,0,0,0,-47,0,-42,60,0
0,11,-1,-12,0,-2,0,-2,0,0,3,0,0,0,-2,0,0,0,0,0,0,3,0
0,11,1,12,0,2,0,2,0,0,-3,0,0,0,2,0,0,0,0,0,0,-3,0
0,12,-1,-12,0,-1,0,-1,0,0,-5,0,0,0,-1,0,0,0,0,0,0,-5,0
0,12,1,12,0,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,5,0
0,12,-1,-12,1,-9,59,50,2,203,-11,-144,2,-1,50,0,0,-7,110,7,34,-112,0
0,12,1,12,1,9,-59,-50,-2,-203,11,144,-2,1,-50,0,0,7,-110,-7,-34,112,0
0,12,-1,-12,0,-2,0,-2,0,0,3,0,0,0,-2,0,0,0,0,0,0,3,0
0,12,1,12,0,2,0,2,0,0,-3,0,0,0,2,0,0,0,0,0,0,-3,0
0,13,-1,-12,0,-1,0,-1,0,0,-5,0,0,0,-1,0,0,0,0,0,0,-5,0
0,13,1,12,0,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,5,0
0,13,-1,-12,1,-9,105,96,3,249,-11,-144,3,-1,96,0,0,0,150,0,39,-158,0
0,13,1,12,1,9,-105,-96,-3,-249,11,144,-3,1,-96,0,0,0,-150,0,-39,158,0
0,13,-1,-12,0,-2,0,-2,0,0,3,0,0,0,-2,0,0,0,0,0,0,3,0
0,13,1,12,0,2,0,2,0,0,-3,0,0,0,2,0,0,0,0,0,0,-3,0
0,14,-1,-12,0,-1,0,-1,0,0,-5,0,0,0,-1,0,0,0,0,0,0,-5,0
0,14,1,12,0,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,5,0
0,14,-1,-12,1,-2,155,153,4,295,-11,-140,4,-1,153,53,0,0,198,0,41,-204,0
0,14,1,12,1,2,-155,-153,-4,-295,11,140,-4,1,-153,-53,0,0,-198,0,-41,204,0
0,14,-1,-12,0,-2,0,-2,0,0,3,0,0,0,-2,0,0,0,0,0,0,3,0
0,14,1,12,0,2,0,2,0,0,-3,0,0,0,2,0,0,0,0,0,0,-3,0
0,15,-1,-12,0,-1,0,-1,0,0,-5,0,0,0,-1,0,0,0,0,0,0,-5,0
0,15,1,12,0,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,5,0
0,15,-1,-12,1,-2,0,-2,0,0,3,0,0,0,-2,0,0,0,0,0,0,3,0
0,15,1,12,1,2,0,2,0,0,-3,0,0,0,2,0,0,0,0,0,0,-3,0
0,16,-1,-1,0,-1,0,-1,0,0,-5,0,0,0,-1,0,0,0,0,0,0,-5,0
0,16,1,1,0,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,5,0
0,16,-1,-1,1,-8,6,-2,1,197,3,-191,1,-1,-2,0,0,0,47,0,43,-50,0
0,16,1,1,1,8,-6,2,-1,-197,-3,191,-1,1,2,0,0,0,-47,0,-43,50,0
0,17,-1,-1,0,-1,0,-1,0,0,-5,0,0,0,-1,0,0,0,0,0,0,-5,0
0,17,1,1,0,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,5,0
0,17,-1,-1,1,-5,53,48,2,250,3,-197,2,-1,48,0,0,-1,111,1,41,-97,0
0,17,1,1,1,5,-53,-48,-2,-250,-3,197,-2,1,-48,0,0,1,-111,-1,-41,97,0
0,18,-1,-1,0,-1,0,-1,0,0,-5,0,0,0,-1,0,0,0,0,0,0,-5,0
0,18,1,1,0,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,5,0
0,18,-1,-1,1,0,103,103,3,300,3,-197,3,-1,103,3,0,-5,155,5,46,-147,0
0,18,1,1,1,0,-103,-103,-3,-300,-3,197,-3,1,-103,-3,0,5,-155,-5,-46,147,0
0,19,-1,-1,0,-1,0,-1,0,0,-5,0,0,0,-1,0,0,0,0,0,0,-5,0
0,19,1,1,0,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,5,0
0,19,-1,-1,1,0,158,158,4,355,3,-197,4,-1,158,55,0,-3,201,3,41,-202,0
0,19,1,1,1,0,-158,-158,-4,-355,-3,197,-4,1,-158,-55,0,3,-201,-3,-41,202,0
0,20,-1,-1,1,-1,0,-1,0,0,-5,0,0,0,-1,0,0,0,0,0,0,-5,0
0,20,1,1,1,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,5,0
1,0,-1,-1,1,1,0,1,0,0,-15,0,0,0,1,1,0,0,0,0,0,-15,0
1,0,1,1,1,-1,0,-1,0,0,15,0,0,0,-1,-1,0,0,0,0,0,15,0
1,0,-1,-1,0,-3,0,-3,0,0,-4,0,0,0,-3,-3,0,0,0,0,0,-4,0
1,0,1,1,0,3,0,3,0,0,4,0,0,0,3,3,0,0,0,0,0,4,0
1,0,-1,-2,1,-7,0,-7,0,0,12,0,0,0,-7,-7,0,0,0,0,0,12,0
1,0,1,2,1,7,0,7,0,0,-12,0,0,0,7,7,0,0,0,0,0,-12,0
1,0,-1,-5,0,-3,0,-3,0,0,-12,0,0,0,-3,-3,0,0,0,0,0,-12,0
1,0,1,5,0,3,0,3,0,0,12,0,0,0,3,3,0,0,0,0,0,12,0
1,0,-1,-2,0,3,0,3,0,0,2,0,0,0,3,3,0,0,0,0,0,2,0
1,0,1,2,0,-3,0,-3,0,0,-2,0,0,0,-3,-3,0,0,0,0,0,-2,0
1,1,-1,-1,0,-6,0,-6,0,0,-3,0,0,0,-6,-6,0,0,0,0,0,-3,0
1,1,1,1,0,6,0,6,0,0,3,0,0,0,6,6,0,0,0,0,0,3,0
1,1,-1,-1,0,-9,0,-9,0,0,-15,0,0,0,-9,-9,0,0,0,0,0,-15,0
1,1,1,1,0,9,0,9,0,0,15,0,0,0,9,9,0,0,0,0,0,15,0
1,1,-1,-1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,1,1,1,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,1,-1,-1,1,1,0,1,1,45,12,-45,1,-1,1,1,0,-45,45,45,44,-33,0
1,1,1,1,1,-1,0,-1,-1,-45,-12,45,-1,1,-1,-1,0,45,-45,-45,-44,33,0
1,1,-1,-1,0,-3,0,-3,0,0,1,0,0,0,-3,-3,0,0,0,0,0,1,0
1,1,1,1,0,3,0,3,0,0,-1,0,0,0,3,3,0,0,0,0,0,-1,0
1,2,-1,-1,0,-6,0,-6,0,0,-3,0,0,0,-6,0,0,0,0,0,0,-3,0
1,2,1,1,0,6,0,6,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0
1,2,-1,-1,0,-9,0,-9,0,0,-15,0,0,0,-9,-2,0,0,0,0,0,-15,0
1,2,1,1,0,9,0,9,0,0,15,0,0,0,9,2,0,0,0,0,0,15,0
1,2,-1,-1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,2,1,1,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,2,-1,-1,1,-2,53,51,2,98,12,-45,2,-1,51,50,0,-98,98,98,43,-86,0
1,2,1,1,1,2,-53,-51,-2,-98,-12,45,-2,1,-51,-50,0,98,-98,-98,-43,86,0
1,2,-1,-1,0,-3,0,-3,0,0,1,0,0,0,-3,0,0,0,0,0,0,1,0
1,2,1,1,0,3,0,3,0,0,-1,0,0,0,3,0,0,0,0,0,0,-1,0
1,3,-1,-1,0,-6,0,-6,0,0,-3,0,0,0,-6,0,0,0,0,0,0,-3,0
1,3,1,1,0,6,0,6,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0
1,3,-1,-1,0,-9,0,-9,0,0,-15,0,0,0,-9,0,0,0,0,0,0,-15,0
1,3,1,1,0,9,0,9,0,0,15,0,0,0,9,0,0,0,0,0,0,15,0
1,3,-1,-1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,3,1,1,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,3,-1,-1,1,2,103,105,3,148,12,-45,3,-1,105,54,0,-148,148,148,40,-136,0
1,3,1,1,1,-2,-103,-105,-3,-148,-12,45,-3,1,-105,-54,0,148,-148,-148,-40,136,0
1,3,-1,-1,0,-3,0,-3,0,0,1,0,0,0,-3,0,0,0,0,0,0,1,0
1,3,1,1,0,3,0,3,0,0,-1,0,0,0,3,0,0,0,0,0,0,-1,0
1,4,-1,-1,0,-6,0,-6,0,0,-3,0,0,0,-6,0,0,0,0,0,0,-3,0
1,4,1,1,0,6,0,6,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0
1,4,-1,-1,0,-9,0,-9,0,0,-15,0,0,0,-9,0,0,0,0,0,0,-15,0
1,4,1,1,0,9,0,9,0,0,15,0,0,0,9,0,0,0,0,0,0,15,0
1,4,-1,-1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,4,1,1,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,4,-1,-1,1,0,157,157,4,202,12,-45,4,-1,157,52,0,-202,202,202,42,-190,0
1,4,1,1,1,0,-157,-157,-4,-202,-12,45,-4,1,-157,-52,0,202,-202,-202,-42,190,0
1,4,-1,-1,0,-3,0,-3,0,0,1,0,0,0,-3,0,0,0,0,0,0,1,0
1,4,1,1,0,3,0,3,0,0,-1,0,0,0,3,0,0,0,0,0,0,-1,0
1,5,-1,-1,1,-6,0,-6,0,0,-3,0,0,0,-6,0,0,0,0,0,0,-3,0
1,5,1,1,1,6,0,6,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0
1,5,-1,-1,1,-9,0,-9,0,0,-15,0,0,0,-9,0,0,0,0,0,0,-15,0
1,5,1,1,1,9,0,9,0,0,15,0,0,0,9,0,0,0,0,0,0,15,0
1,5,-1,-1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,5,1,1,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,5,-1,-1,0,-3,0,-3,0,0,1,0,0,0,-3,0,0,0,0,0,0,1,0
1,5,1,1,0,3,0,3,0,0,-1,0,0,0,3,0,0,0,0,0,0,-1,0
1,6,-1,-1,1,-3,7,4,1,91,-3,-84,1,-1,4,0,0,0,45,0,37,-49,0
1,6,1,1,1,3,-7,-4,-1,-91,3,84,-1,1,-4,0,0,0,-45,0,-37,49,0
1,6,-1,-1,0,3,0,3,0,0,12,0,0,0,3,0,0,0,0,0,0,12,0
1,6,1,1,0,-3,0,-3,0,0,-12,0,0,0,-3,0,0,0,0,0,0,-12,0
1,6,-1,-1,0,-3,0,-3,0,0,1,0,0,0,-3,0,0,0,0,0,0,1,0
1,6,1,1,0,3,0,3,0,0,-1,0,0,0,3,0,0,0,0,0,0,-1,0
1,6,-1,-3,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,6,1,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,7,-1,-1,1,-7,57,50,2,147,-3,-90,2,-1,50,0,0,0,98,0,39,-98,0
1,7,1,1,1,7,-57,-50,-2,-147,3,90,-2,1,-50,0,0,0,-98,0,-39,98,0
1,7,-1,-1,0,3,0,3,0,0,12,0,0,0,3,0,0,0,0,0,0,12,0
1,7,1,1,0,-3,0,-3,0,0,-12,0,0,0,-3,0,0,0,0,0,0,-12,0
1,7,-1,-1,0,-3,0,-3,0,0,1,0,0,0,-3,0,0,0,0,0,0,1,0
1,7,1,1,0,3,0,3,0,0,-1,0,0,0,3,0,0,0,0,0,0,-1,0
1,7,-1,-3,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,7,1,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,8,-1,-1,1,-4,111,107,3,193,-3,-82,3,-1,107,0,0,0,148,0,32,-143,0
1,8,1,1,1,4,-111,-107,-3,-193,3,82,-3,1,-107,0,0,0,-148,0,-32,143,0
1,8,-1,-1,0,3,0,3,0,0,12,0,0,0,3,0,0,0,0,0,0,12,0
1,8,1,1,0,-3,0,-3,0,0,-12,0,0,0,-3,0,0,0,0,0,0,-12,0
1,8,-1,-1,0,-3,0,-3,0,0,1,0,0,0,-3,0,0,0,0,0,0,1,0
1,8,1,1,0,3,0,3,0,0,-1,0,0,0,3,0,0,0,0,0,0,-1,0
1,8,-1,-3,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,8,1,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,9,-1,-1,1,-1,163,162,4,250,-3,-87,4,-1,162,51,0,0,202,0,36,-191,0
1,9,1,1,1,1,-163,-162,-4,-250,3,87,-4,1,-162,-51,0,0,-202,0,-36,191,0
1,9,-1,-1,0,3,0,3,0,0,12,0,0,0,3,0,0,0,0,0,0,12,0
1,9,1,1,0,-3,0,-3,0,0,-12,0,0,0,-3,0,0,0,0,0,0,-12,0
1,9,-1,-1,0,-3,0,-3,0,0,1,0,0,0,-3,0,0,0,0,0,0,1,0
1,9,1,1,0,3,0,3,0,0,-1,0,0,0,3,0,0,0,0,0,0,-1,0
1,9,-1,-3,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,9,1,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,10,-1,-1,0,3,0,3,0,0,12,0,0,0,3,0,0,0,0,0,0,12,0
1,10,1,1,0,-3,0,-3,0,0,-12,0,0,0,-3,0,0,0,0,0,0,-12,0
1,10,-1,-1,1,-3,0,-3,0,0,1,0,0,0,-3,0,0,0,0,0,0,1,0
1,10,1,1,1,3,0,3,0,0,-1,0,0,0,3,0,0,0,0,0,0,-1,0
1,10,-1,-3,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,10,1,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,11,-1,-1,0,3,0,3,0,0,12,0,0,0,3,0,0,0,0,0,0,12,0
1,11,1,1,0,-3,0,-3,0,0,-12,0,0,0,-3,0,0,0,0,0,0,-12,0
1,11,-1,-1,1,-5,7,2,1,140,1,-133,1,-1,2,0,0,0,45,0,37,-48,0
1,11,1,1,1,5,-7,-2,-1,-140,-1,133,-1,1,-2,0,0,0,-45,0,-37,48,0
1,11,-1,-1,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,11,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,12,-1,-1,0,3,0,3,0,0,12,0,0,0,3,0,0,0,0,0,0,12,0
1,12,1,1,0,-3,0,-3,0,0,-12,0,0,0,-3,0,0,0,0,0,0,-12,0
1,12,-1,-1,1,-3,54,51,2,194,1,-140,2,-1,51,0,0,-1,99,1,43,-95,0
1,12,1,1,1,3,-54,-51,-2,-194,-1,140,-2,1,-51,0,0,1,-99,-1,-43,95,0
1,12,-1,-1,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,12,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,13,-1,-1,0,3,0,3,0,0,12,0,0,0,3,0,0,0,0,0,0,12,0
1,13,1,1,0,-3,0,-3,0,0,-12,0,0,0,-3,0,0,0,0,0,0,-12,0
1,13,-1,-1,1,-3,110,107,3,243,1,-133,3,-1,107,0,0,0,148,0,33,-144,0
1,13,1,1,1,3,-110,-107,-3,-243,-1,133,-3,1,-107,0,0,0,-148,0,-33,144,0
1,13,-1,-1,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,13,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,14,-1,-1,0,3,0,3,0,0,12,0,0,0,3,0,0,0,0,0,0,12,0
1,14,1,1,0,-3,0,-3,0,0,-12,0,0,0,-3,0,0,0,0,0,0,-12,0
1,14,-1,-1,1,-3,165,162,4,299,1,-134,4,-1,162,49,0,0,202,0,34,-193,0
1,14,1,1,1,3,-165,-162,-4,-299,-1,134,-4,1,-162,-49,0,0,-202,0,-34,193,0
1,14,-1,-1,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,14,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,15,-1,-1,0,3,0,3,0,0,12,0,0,0,3,0,0,0,0,0,0,12,0
1,15,1,1,0,-3,0,-3,0,0,-12,0,0,0,-3,0,0,0,0,0,0,-12,0
1,15,-1,-1,1,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0
1,15,1,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
1,16,-1,-5,0,-3,0,-3,0,0,-12,0,0,0,-3,0,0,0,0,0,0,-12,0
1,16,1,5,0,3,0,3,0,0,12,0,0,0,3,0,0,0,0,0,0,12,0
1,16,-1,-5,1,-1,2,1,1,192,-2,-190,1,-1,1,0,0,0,45,0,42,-54,0
