PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmean,phi.RNDstd,phi.RNDmax,phi.RNDmin
1,0,0.2.0,1,461,0,553,576,566,570,570,42,680,461
1,0,1.2.0,0,462,1,554,517,566,552,563,47,691,466
1,0,2.1.0,0,461,0,549,576,566,564,567,48,681,472
1,0,3.2.0,0,461,0,645,622,566,554,574,44,691,472
1,0,4.3.0,0,465,2,539,576,566,569,563,39,695,470
1,0,5.3.0,0,461,0,639,576,521,608,547,39,629,466
1,1,0.0.55,1,465,1,552,576,518,570,554,39,660,465
1,1,1.2.55,0,461,0,553,521,566,557,554,43,650,461
1,1,2.1.0,0,461,0,597,576,566,513,565,40,657,463
1,1,3.2.55,0,461,0,599,576,566,609,564,40,663,461
1,1,4.3.0,0,465,1,695,576,566,576,563,45,711,465
1,1,5.3.0,0,461,0,605,576,521,509,544,43,655,461
1,2,0.1.110,0,465,0,566,576,518,570,561,42,666,469
1,2,1.2.55,0,465,0,548,521,518,557,550,42,656,465
1,2,2.1.0,1,465,0,549,576,518,570,562,46,664,466
1,2,3.2.55,0,465,0,550,576,566,609,558,37,662,467
1,2,4.3.0,0,465,0,548,576,518,576,553,37,664,466
1,2,5.3.0,0,465,0,548,576,518,570,547,40,705,465
1,3,0.1.110,0,465,0,549,576,518,570,561,40,694,470
1,3,1.2.55,0,465,0,549,521,518,662,558,43,659,465
1,3,2.2.55,0,465,0,548,576,566,560,568,40,694,506
1,3,3.2.55,0,465,0,588,576,566,607,573,39,695,498
1,3,4.3.0,1,465,0,501,576,518,572,556,40,669,467
1,3,5.3.0,0,465,0,549,576,518,517,551,41,675,466
1,4,0.1.110,1,465,0,588,576,518,572,553,42,669,465
1,4,1.2.55,0,465,0,501,521,518,606,547,36,645,465
1,4,2.2.55,0,465,0,511,576,566,572,563,36,655,469
1,4,3.2.55,0,465,0,543,576,566,662,570,46,708,467
1,4,4.0.110,0,465,0,543,576,518,629,556,41,669,465
1,4,5.3.55,0,465,0,501,576,518,625,552,40,677,469
1,5,0.4.163,0,465,0,515,576,518,572,561,45,675,467
1,5,1.2.55,0,465,0,515,521,518,606,555,44,657,465
1,5,2.2.55,0,465,0,564,576,566,572,569,38,700,470
